index,name,rating,review_count,price,zip_code,id
1362,Potbelly Sandwich Shop,3.5,85,$,63141,ThpNtCxktDMcnfLJR5fTNA
1363,Joo Joo Restaurant & Karaoke,4.0,107,$$,63141,lOVHIBqgi4knjSx4tuCgjQ
1364,Oishi Sushi,3.5,100,$$,63141,-lLEaycKOdFoPALPL33NFA
1365,Dave & Tony's,3.5,152,$,63141,4HMXL85u_wX0WEHucVkI6A
1366,Ocha Thai & Japanese Restaurant,4.0,129,$$,63141,TfBeg0dU0vWOKM8SMfF4vg
1367,Pickleman's Gourmet Cafe,4.0,63,$,63141,4H6KdEMRlSrpFktX2k5gxg
1368,Silky's Frozen Custard,4.5,51,$,63141,FQ4laTd22rj6mqGB4vFLcw
1387,Gus's World Famous Fried Chicken,3.5,307,$,63143,_H30_Y_YcQQ7kbix9a1KfQ
1388,The Crow's Nest,4.0,219,$$,63143,R_J3B7usj-NDHm_wNFSa0w
1390,Michael's Bar & Grill,4.0,202,$$,63143,ISDVzdF4WZ4SXQdhyet9nQ
1391,Boardwalk Waffles & Ice Cream,4.5,96,$,63143,jM15GsyhiE6kNskyIx5ujA
1392,The Post Sports Bar & Grill,4.0,219,$$,63143,H_u6w1hM4WEgOD288i5edw
1394,Thai Table,4.0,94,$$,63143,Oo0nT3n5Gdocq6j4WXN4Ng
1397,La Cosecha Coffee Roasters,4.5,47,$,63143,JPTxxPgVUEkb9BJlO6PAhw
1411,Bonefish Grill,3.5,275,$$,63144,VUkBbffnuUpKX9MKRUt4yQ
1414,Maggiano's Little Italy,3.5,334,$$,63117,6r9FNW0-4aKqbPCX7UxTZg
1416,Revel Kitchen,4.0,130,$$,63144,lpDctDItk9GkfZD-cZ6oQA
1419,Coma Coffee Roasters,4.5,76,$$,63117,8JRdV8M8b2bIZGH92gMQ0Q
1423,To Go Sushi,4.5,56,$,63144,sJxAu8aWvuz2_ZnF7_8myA
1434,DD Mau Vietnamese Eatery,4.5,171,$$,63043,3AZjEgNM6CiOePDKKAQWgA
1438,The Foundry Bakery,5.0,110,$,63043,4bNFWpQtS5PtfjXuxTc-GQ
1440,Companion Cafe - Saint Louis,4.5,121,$$,63146,QBvj3FvJbYJRa9xWb6DyQA
1443,Kemoll's Italian Restaurant,3.5,222,$$$,63146,JREsjrhPhAScYML7Y-EdQQ
1445,Westport Social,4.0,167,$$,63146,55GmNphU0DhtkvG5lSZ49w
1448,Kobe Steak House of Japan,3.5,170,$$,63146,QYPornWtiB1k0xS3Fm-jwA
1452,Thai Kitchen,3.5,318,$$,63043,55ve4cBxbUH0r-EcWnBrCQ
1456,Paul Mineo's Trattoria,3.5,98,$$,63146,yrr7jg2oC46Bf-xbwtCI7g
1458,Balducci's,3.5,109,$$,63146,2e7nTXMc-l0cM_YpV5g5Ow
1459,Piekutowski's European Style Sausage,4.0,18,$$,63107,50QTrfSrow-F2Avsjabl8w
1462,Bissell Mansion Restaurant and Murder Mystery Dinner Theatre,3.5,18,$$$,63107,ueJFblv3esW2xjqO7IepGg
1463,Cornerstone Cafe,4.0,18,$,63107,QnFIWz-CgEVqQ8qhzFrl7A
1464,Gregg's Bar & Grill,4.0,13,$$,63147,KrvRJSXUV-l8HPpS08eaSQ
1470,Bing Lau Chop Suey,4.5,6,$,63107,cUi8TwIH_dt91b_KfPRdTg
1472,Du Kum Inn,3.5,18,$,63080,AVCjn9uVgkjIRM3uYrEf1w
1479,Kings Fried Rice Chopsuey,4.0,2,$,63107,Py03f_TfjPxt0MT6uFok8g
1485,Golden House Chop Suey,3.0,2,$,63115,3NzWexJXzLV-E4wlroz-8A
1487,Popeyes Louisiana Kitchen,1.5,11,$,63107,3Hfkqzbcg4UHEjENm-3wWw
