,index,business_id,review_id,rating,name,short name
916,1,YPTYOQO8Lg9BtHsRwYBY7g,H16xkcpWgM9YdKpKOmTT1A,3,Aimee S.,aimee
917,2,YPTYOQO8Lg9BtHsRwYBY7g,JAvwnqkDj1fwQgc5dNDdMw,4,Emma S.,emma
918,0,YSgcojsb2kWHXNLWaGCuBA,ZBLRyaZ-_SECVgsIzwwEkw,5,Jenn K.,jenn
919,1,YSgcojsb2kWHXNLWaGCuBA,11xTlSCq4szowgDMD6l9nw,4,Emily T.,emily
920,2,YSgcojsb2kWHXNLWaGCuBA,iDijlKdlsbwnNAf5aQ-L5Q,4,Lee C.,lee
921,0,YSuVRABFuPIy8N91x2yg5Q,mF3tCkZzEG_HQnhmLzoRmQ,5,Kellie B.,kellie
922,1,YSuVRABFuPIy8N91x2yg5Q,i3-7p9Eh5dEbwweSVlx7eQ,1,Sajid S.,sajid
923,2,YSuVRABFuPIy8N91x2yg5Q,TIEFTUokCfWT5byK-LkXAg,5,Cosmas M.,cosmas
924,0,YVy2DgGfNmG5hWYbA7k8jg,kMWasw8z39DA5ZHhS_YaLA,5,Stacey T.,stacey
925,1,YVy2DgGfNmG5hWYbA7k8jg,82fiG6j_gfIq8P_c_AehpQ,4,Veronica L.,veronica
926,2,YVy2DgGfNmG5hWYbA7k8jg,sXGYp_MEaNhjDDHiSGImJg,5,Cydney G.,cydney
927,0,YgO7Rsia2ggQQ8uOGvKWTQ,HsemIr81_XZuBKAtK5Aa5g,4,Tamara W.,tamara
928,1,YgO7Rsia2ggQQ8uOGvKWTQ,tgvYiv3hpP8vmaL5DUX-Jg,4,Cozy M.,cozy
929,2,YgO7Rsia2ggQQ8uOGvKWTQ,rfnyLM1FF3QgBm4JVlbDTQ,4,Amanda G.,amanda
930,0,YmUVCO5-ZdSenHVKEJE1rA,KbDst6fls1Zd0oRMmIF8Sw,5,Michael T.,michael
931,1,YmUVCO5-ZdSenHVKEJE1rA,JLHJ_kgpiDo_ae-N17gngQ,4,Zack G.,zack
932,2,YmUVCO5-ZdSenHVKEJE1rA,JbLXZQ1yO-thUdfjgn87qw,1,Amber F.,amber
933,0,YpGPZ-Zg89BsFUWwCXoaBw,T56XtYjvP_CEcO1nelzw-A,5,PhilMegg D.,philmegg
934,1,YpGPZ-Zg89BsFUWwCXoaBw,CBNuG_xX6ya8sH2Fu_UhXw,5,Caprice F.,caprice
935,2,YpGPZ-Zg89BsFUWwCXoaBw,FuD5tdn_wcTAq4M1tzeHCQ,3,Maggie H.,maggie
936,0,Yy7oNvAgFKRjl2u35HwepQ,zD1WoAgdFByidb-MBjOM4g,5,Shanita B.,shanita
937,1,Yy7oNvAgFKRjl2u35HwepQ,bjOjrrE2FM88r9TCJZ3m_Q,1,Alicia B.,alicia
938,2,Yy7oNvAgFKRjl2u35HwepQ,zp0oDMDNaMK4XWvcPGt1fg,1,Darrell W.,darrell
939,0,Yz4BD3vf8-d14j2T2FgYxA,b6PKDdEbLklvlb1roOKsxA,4,Bill W.,bill
940,1,Yz4BD3vf8-d14j2T2FgYxA,3Ncewr9xa3WPU67YXOtMpQ,5,Christine M.,christine
941,2,Yz4BD3vf8-d14j2T2FgYxA,0ol6GifZnbdT9uYB5L5kTg,4,Julie O.,julie
942,0,ZIpPvfIGlrxhsAz1ID0tYg,bXm-2TPLG9rpbudW_LPPSg,5,Robin B.,robin
943,1,ZIpPvfIGlrxhsAz1ID0tYg,knNnmPTrYmKvR_ZOBB1MNQ,5,Michael F.,michael
944,2,ZIpPvfIGlrxhsAz1ID0tYg,2aI8xJeyLhmvFFpHbeqjfw,4,Alyssa G.,alyssa
945,0,ZNZcptwIHne1PDcHaMbA-A,qsdTCd-_ucpsdNrPqWW1jg,5,James W.,james
946,1,ZNZcptwIHne1PDcHaMbA-A,kJ2fQdgE1LFJLUsRK_8tSg,4,Alyssa C.,alyssa
947,2,ZNZcptwIHne1PDcHaMbA-A,RBcfXLw7mMq_jBuoRblPGw,5,Andrea V.,andrea
948,0,ZRSVqYaoo3VMvthb2QEJmw,oIQeF1Yg8nAzUZnTnO9xPA,5,A C.,a
949,1,ZRSVqYaoo3VMvthb2QEJmw,hJ0aS99dsxmhUQYTUes6Fw,4,Becky I.,becky
950,2,ZRSVqYaoo3VMvthb2QEJmw,JttPXdYE-GgZtQJcLThO1g,3,Pash W.,pash
951,0,ZTh7O_meLI31wi1gA_nk8Q,ar0Cs_tWKMSYcTQ2V5yiFQ,4,JD D.,jd
952,1,ZTh7O_meLI31wi1gA_nk8Q,S4AwUcFWTj5H9G0SOhAa2A,2,E.J. L.,e.j.
953,2,ZTh7O_meLI31wi1gA_nk8Q,ORIWuX5pYWaUn62Y4dyXmw,2,Quách T.,quách
954,0,ZxYFj8qagM3LYqd-SlDrgA,kawWELjBVWnlorCRu7bQ-Q,4,Anthony A.,anthony
955,1,ZxYFj8qagM3LYqd-SlDrgA,2RvwRyqr_n155wommaVX4Q,1,Bonny P.,bonny
956,2,ZxYFj8qagM3LYqd-SlDrgA,xAMR3nh1jsLvIUP8WUPimg,1,Maulike A.,maulike
957,0,Zz1utCut0psbC4brBjvSEg,Q-pmNHiL0WaJxZNHX4SpMg,5,John C.,john
958,1,Zz1utCut0psbC4brBjvSEg,0v-AHsaDrbN-dmnc2iK0-A,5,Maggie S.,maggie
959,2,Zz1utCut0psbC4brBjvSEg,Y0Y2gz_JaAmAbIaWkFeA9Q,5,Bethany N.,bethany
960,0,_-XYJgVGrNMtn_S6nPm-GQ,MOXk2XXBhUz22RcUIuhRNg,5,Scott N.,scott
961,1,_-XYJgVGrNMtn_S6nPm-GQ,0qtwFxXIsnep_67MM3IAkg,5,John U.,john
962,2,_-XYJgVGrNMtn_S6nPm-GQ,hhy0golT76qsjctonO-f_w,5,Staci B.,staci
963,0,_4bhVmlvT9dvqydQG2TOMA,-gXw-ASVxPIcvP1qN5oSEA,5,Melody S.,melody
964,1,_4bhVmlvT9dvqydQG2TOMA,GyNwY8DJOCFZw5uhD-dI9A,5,Patricia B.,patricia
965,2,_4bhVmlvT9dvqydQG2TOMA,AD72_taiH8bc5sGpJgcS5w,5,Nicholas S.,nicholas
966,0,_H30_Y_YcQQ7kbix9a1KfQ,cn90qBtalW91zR614-ifzw,4,Todd W.,todd
967,1,_H30_Y_YcQQ7kbix9a1KfQ,9iR1rBeWYYq-vn9waX0JVg,4,Jason V.,jason
968,2,_H30_Y_YcQQ7kbix9a1KfQ,j24YTQtjYNdyOfnbPfhJjw,5,Dave D.,dave
969,0,_OMGZ3TXOfN2By7skat_bw,qxOemn6v6KhDT_vB9oGmAA,5,Dan P.,dan
970,1,_OMGZ3TXOfN2By7skat_bw,euM-sOyMs6UpbJBP9dQIQw,4,Allison K.,allison
971,2,_OMGZ3TXOfN2By7skat_bw,Svgfnubnn7ImmAthk9-QUw,5,Melissa R.,melissa
972,0,_PZHmeCIdTVfByOUgBQKMA,kdU03187g76gFSGTJ1gS_Q,4,Michael S.,michael
973,1,_PZHmeCIdTVfByOUgBQKMA,fkARDSmpIOT-gdj1OPtqzw,3,Emily W.,emily
974,2,_PZHmeCIdTVfByOUgBQKMA,6RbPizsTrNlxIla70sqOVA,5,Gus J.,gus
975,0,_VVA_fbTM8eKQq4A57Y_dA,Gzlcy0xZ6lTg_4f6qzajIw,1,Damion C.,damion
976,1,_VVA_fbTM8eKQq4A57Y_dA,1aKq_WYHKI8CFMk1EuViIA,1,Theresa P.,theresa
977,2,_VVA_fbTM8eKQq4A57Y_dA,hRRxzgPw6IITZsj6UlgEVw,1,Mel D.,mel
978,0,_Y96y5CFgJaG4I-HEgylhg,uDLdEIxGtOqYFM2EJ4fl2Q,5,Laura D.,laura
979,1,_Y96y5CFgJaG4I-HEgylhg,X7_PKwsK093YS2zA4Mt3IA,4,Scott S.,scott
980,2,_Y96y5CFgJaG4I-HEgylhg,xPdmjdFn1SLFhLj0ZLjuRQ,4,Michelle C.,michelle
981,0,_aKr7POnacW_VizRKBpCiA,slQpI8I10knrdJW25Hg4nQ,5,Lena M.,lena
982,1,_aKr7POnacW_VizRKBpCiA,wzlCtszNmQZYTQuxnkJFYA,5,Sione L.,sione
983,2,_aKr7POnacW_VizRKBpCiA,I2ws2aMgCT61L86sJEiTXw,5,Rebecca W.,rebecca
984,0,_gVyuTRb_6HM-SNtqbpevQ,H6aR4n2QhQP6pdIuiECCAg,5,Diana N.,diana
985,1,_gVyuTRb_6HM-SNtqbpevQ,s49Jjkj45mco6dN54OkNOQ,4,Mary D.,mary
986,2,_gVyuTRb_6HM-SNtqbpevQ,t0JbY-7A05dtQz3p-IFCdw,5,Leo S.,leo
987,0,_kMxqmHYnF1LhTvHioykQw,AW_dFMB8iOMD61Dsu5YD1A,5,Mike H.,mike
988,1,_kMxqmHYnF1LhTvHioykQw,R3L3oJkE-6lpv7mCVG2-zA,5,Joseph W.,joseph
989,2,_kMxqmHYnF1LhTvHioykQw,E_6Gt_UVvggOeZqimTJRXA,3,Gerald E.,gerald
990,0,_pzBF2sn806Zm-tRLCPXEg,X7MmQAphswMHnCxNSXWwaA,5,Michael P.,michael
991,1,_pzBF2sn806Zm-tRLCPXEg,TjKJjmKN7gnpma4D5RgElQ,4,Melissa K.,melissa
992,2,_pzBF2sn806Zm-tRLCPXEg,O2QEaaJ0M4ET6jdvqyeP5w,5,Frank K.,frank
993,0,a0sN6y6fDZ5HtBjUimKukA,oVLeBBCP7EfIXnPwJIOxRQ,5,Kate S.,kate
994,1,a0sN6y6fDZ5HtBjUimKukA,YSPUt2z3iMSVDIimT1Jyzg,4,Maggie Z.,maggie
995,2,a0sN6y6fDZ5HtBjUimKukA,UdFu76GHXh_MBtwlHzILIQ,3,Margarita F.,margarita
996,0,a1GY-xy-PKrPXlMbhBv5ZA,BMZtqL6GKJLc_LL2iAycXw,5,Steven B.,steven
997,1,a1GY-xy-PKrPXlMbhBv5ZA,5286nkohagOyJuqM2S46cg,3,Trisha K.,trisha
998,2,a1GY-xy-PKrPXlMbhBv5ZA,pmfFClVil11sRgxw1k1wbg,4,Michael S.,michael
999,0,a3bZJ-XVjDLS6cs5VuEFOg,6-Q34zq9xG0kDr7aJwwQOw,5,D J.,d
1000,1,a3bZJ-XVjDLS6cs5VuEFOg,8AVsaE6PoSZmfR4RlJk8CA,3,Andria S.,andria
1001,2,a3bZJ-XVjDLS6cs5VuEFOg,1fQSkoEbI6xvmLojnDS5Ww,4,Jason V.,jason
1002,0,a5KwXU9ddmlY-PtZSkp-cw,7TxEpA4Se8fkVpZnvatHTg,5,Joe S.,joe
1003,1,a5KwXU9ddmlY-PtZSkp-cw,wp7JQ7mdYhUy9-sb180jOg,4,Dave D.,dave
1004,2,a5KwXU9ddmlY-PtZSkp-cw,TFfz-NqYp9qIX4nNXPxO-Q,5,Michael P.,michael
1005,0,aDm4JESclYP_L2tY_sqaDA,fmRKxW87TIg1sFpMlGFy2g,4,Anthony W.,anthony
1006,1,aDm4JESclYP_L2tY_sqaDA,ekHmKw7DospDyuhKtGp8kw,3,Seon L.,seon
1007,2,aDm4JESclYP_L2tY_sqaDA,WlZ8PdvTVGgkJqTgEzTlNA,1,The-Hiep N.,the-hiep
1008,0,aHHK_n_wGElui6oDmRCL4A,BPUWapkwekQNKepX7c-jFg,5,Adam P.,adam
1009,1,aHHK_n_wGElui6oDmRCL4A,i2RkDiqPYRkP9GYJdTCowQ,2,Katie G.,katie
1010,2,aHHK_n_wGElui6oDmRCL4A,RUUUkxysWxTx_UFAL1oTDQ,5,Michael P.,michael
1011,0,aI3B47Y_AUYFP5K5JAYrlA,beAoEt2KkYtcYGVQz5xzFg,5,Winston C.,winston
1012,1,aI3B47Y_AUYFP5K5JAYrlA,fqVpChUuvh67t8ELP6VkNQ,3,Christina L.,christina
1013,2,aI3B47Y_AUYFP5K5JAYrlA,aDeptQtnJ8ec88-TXA_hNQ,3,Franki C.,franki
1014,0,aUZys3AlGeiiQSIGHCggGg,lAgC73kmW6c9ITZZ9gruuA,5,Deanna J.,deanna
1015,1,aUZys3AlGeiiQSIGHCggGg,ylOWIz0M5kIAfKtHpqMuyw,5,Derek D.,derek
1016,2,aUZys3AlGeiiQSIGHCggGg,1Df5leKMEzgRKHhn_sooRQ,4,Rey V.,rey
1017,0,b2FwlYZiMKEB95fFhLEqWw,W_dpyyQvA2aCvxt-pYUoog,5,Julie R.,julie
1018,1,b2FwlYZiMKEB95fFhLEqWw,eLnaJy58g3QxUVXbDjGVWA,2,Kathi M.,kathi
1019,2,b2FwlYZiMKEB95fFhLEqWw,52qViJfmm2L2JCgJ3IIHEQ,4,Zack G.,zack
1020,0,b4YPBSnqU5_L6TUz147Dow,0oHzuaNsZWgTVx86IQxvag,5,Shizuka T.,shizuka
1021,1,b4YPBSnqU5_L6TUz147Dow,vip1hTgh7P1k8EWSWs4acA,4,Faye T.,faye
1022,2,b4YPBSnqU5_L6TUz147Dow,oZjWP99cyu8UCAQALpsOxQ,5,Kylee J.,kylee
1023,0,bPsfG2mW_21Z03sbEKwUXQ,CY23r0eN5KSUOiCYNyk4kw,5,Bree S.,bree
1024,1,bPsfG2mW_21Z03sbEKwUXQ,_rVZFV4LlrYqDZ3DcJ1QPQ,5,Jessa M.,jessa
1025,2,bPsfG2mW_21Z03sbEKwUXQ,jJNNN8r4D_VplcSfH4nPcQ,2,Lisa M.,lisa
1026,0,bW3Z2Qp2rIIfZwBVP3j4Ng,zbhLGujdlL3zT7KjToobZA,5,Margie S.,margie
1027,1,bW3Z2Qp2rIIfZwBVP3j4Ng,ZW-p4DpWTzitBGaMppOdww,4,Antonio P.,antonio
1028,2,bW3Z2Qp2rIIfZwBVP3j4Ng,NoSGXSu9WogpFHrVNhDwLw,3,James M.,james
1029,0,bXsc3GrmXs7qDSB5ujIISA,gzwUkgN9njb3kAVeNF3QUg,5,Erika K.,erika
1030,1,bXsc3GrmXs7qDSB5ujIISA,hV_IFzvJn5KVjSUyCbQc4A,4,Janice C.,janice
1031,2,bXsc3GrmXs7qDSB5ujIISA,0O3FjUTdpVOW2K--kbls6A,4,John D.,john
1032,0,bdoSOSj1LPSAlNoKezVdLQ,JOpcDt62x2R9rYZ0XtBKiQ,5,Mark P.,mark
1033,1,bdoSOSj1LPSAlNoKezVdLQ,gDzX3Z714qeQ7TChjJsWdQ,5,Sara B.,sara
1034,2,bdoSOSj1LPSAlNoKezVdLQ,sVYfzr5Ul3f-dSFj5pLTRA,5,Andrea S.,andrea
1035,0,bqR_3sT_rNp0hZglPtX6rw,1W-q1PYPwuWW-qW9WdPkRQ,5,Lori P.,lori
1036,1,bqR_3sT_rNp0hZglPtX6rw,XK_PRbyl_xGX8fwqUHucBQ,4,Bailey M.,bailey
1037,2,bqR_3sT_rNp0hZglPtX6rw,FxM7_cvwg4TUCAxrUCDk4A,5,Max R.,max
1038,0,buP98xgFQrgutle85Llqag,LYrZTveGIuk23AOt9DulYA,4,Heather C.,heather
1039,1,buP98xgFQrgutle85Llqag,wG_Zt1pZbF6oAjRPm37eZQ,1,Andy A.,andy
1040,2,buP98xgFQrgutle85Llqag,g9jy3vMcuvifjTlYF3HI2Q,4,Michelle L.,michelle
1041,0,c-QzuVK3q5BHGcIdI0nHdA,oiF04ih5rkebDv_5OUFloA,1,Rebecca S.,rebecca
1042,1,c-QzuVK3q5BHGcIdI0nHdA,TZnr9QxOlIkj_h1PRWTsuA,5,Daniel B.,daniel
1043,2,c-QzuVK3q5BHGcIdI0nHdA,eoTfPZWeWQEj4DxENyyhtQ,4,James P.,james
1044,0,cCMYCWvvYFQbAbEY4Gnrxg,_DATXDW_oeBGLbZXnAQhqA,5,Jennifer P.,jennifer
1045,1,cCMYCWvvYFQbAbEY4Gnrxg,sjPdKCzA3EbEWMU0WE3fpA,3,Frank Q.,frank
1046,2,cCMYCWvvYFQbAbEY4Gnrxg,KLbhCmEBwRrSY048rGgi-A,4,Nae F.,nae
1047,0,cFk2SMsJ-2cmXKLFFkP9JA,-VyG3Qth8C0Hs51KoKQrvw,5,Joel L.,joel
1048,1,cFk2SMsJ-2cmXKLFFkP9JA,RNNbZM_Bv1c5gz5W-NjgYg,4,Jayde M.,jayde
1049,2,cFk2SMsJ-2cmXKLFFkP9JA,3rlIRnaWrO8aS1Z-z_0IWQ,5,Jonnathan J.,jonnathan
1050,0,cN8F-BmoHoS9eCqIHMtlHA,j-mc1DBH6ZJ3MnMLo9Zbwg,5,Kristin M.,kristin
1051,1,cN8F-BmoHoS9eCqIHMtlHA,0I5KxcXrPTg8_HUcVRlFHg,3,Cian D.,cian
1052,2,cN8F-BmoHoS9eCqIHMtlHA,-6OI-9qc3_zvoYy2LodnsA,5,Haley D.,haley
1053,0,cQIh4YJlVtZI9TLF5_smOg,8iLppnMlC5k0bkXOyyN7ag,5,Michael P.,michael
1054,1,cQIh4YJlVtZI9TLF5_smOg,3lrwYCDu6UHzNLvfua9H4A,5,Matt W.,matt
1055,2,cQIh4YJlVtZI9TLF5_smOg,VtJQt65nqwXx6cYCAKSkpQ,5,Andrea K.,andrea
1056,0,cQUNfooF0poRMkqAx6Dkdw,22gQBMxla0xeqPllwdWGfA,4,Zack G.,zack
1057,1,cQUNfooF0poRMkqAx6Dkdw,Gr5d80sOK2UFrnXeVxjcbw,5,Mark M.,mark
1058,2,cQUNfooF0poRMkqAx6Dkdw,WQyKXD3F9QtL34VECMlXgw,4,Michelle L.,michelle
1059,0,cUi8TwIH_dt91b_KfPRdTg,ri4lYyibhlUgVzCpnFsHQg,3,Shervetta S.,shervetta
1060,1,cUi8TwIH_dt91b_KfPRdTg,S6CP7jKw9fhNcfFtYrGhag,5,Natasha L.,natasha
1061,2,cUi8TwIH_dt91b_KfPRdTg,mcwIPl2FFdm3yMlotCpFjw,4,Will B.,will
1062,0,cXEx8dhmoFZcsJjXS2lLuQ,tqMCZ0379MnptjqIStrsEA,5,Dana N.,dana
1063,1,cXEx8dhmoFZcsJjXS2lLuQ,Vgbln7t7iw601Ia82taBvw,1,Margaret G.,margaret
1064,2,cXEx8dhmoFZcsJjXS2lLuQ,XlAUNuuP4DgrwW2C37Yd8Q,4,Jen V.,jen
1065,0,cf5vLyeHZ8EZzxD4SkUjVw,Dk8RPDAheuJnK6nZT7SmLg,5,Tiffany S.,tiffany
1066,1,cf5vLyeHZ8EZzxD4SkUjVw,QmKh8CKN8L5IPRzJf5mxqA,5,Shayna A.,shayna
1067,2,cf5vLyeHZ8EZzxD4SkUjVw,MKGyngpLasLGW3p_TRgLbA,5,Steven B.,steven
1068,0,chUeS0h9C8KGfyJO2Jqgew,HxJhww4V1oNcXweqc5kWJA,5,Brian B.,brian
1069,1,chUeS0h9C8KGfyJO2Jqgew,3qV-i9UhQJQ9m6SLyqkfIA,5,Zack G.,zack
1070,2,chUeS0h9C8KGfyJO2Jqgew,CP8-Q3YyI2EPCpfCj7njIQ,2,Brian S.,brian
1071,0,d3dw3YihB3WuU1Sb_i74-w,80uWpbTfLQrNYFuIevbJ9w,5,H H.,h
1072,1,d3dw3YihB3WuU1Sb_i74-w,iu5qdZZkn80bqrmQaaI6Sw,3,Val S.,val
1073,2,d3dw3YihB3WuU1Sb_i74-w,b6cJVe3jCGJ042n3CSi4NQ,5,Rome M.,rome
1074,0,dQR7ZcEsOC9L-LKRYwekUA,f84EjRdwnpwi3of221peag,5,Alice G.,alice
1075,1,dQR7ZcEsOC9L-LKRYwekUA,9mbE4FmZABKBssgHOKXjmw,4,Lottie F.,lottie
1076,2,dQR7ZcEsOC9L-LKRYwekUA,IQkXH_XeHuxoZFN8BDT2hQ,4,Eileen P.,eileen
1077,0,dXtKhR0cORwZMW4GuFxwdg,rX8iKWMEFGLGZV_dB4DXsA,5,Shane S.,shane
1078,1,dXtKhR0cORwZMW4GuFxwdg,rWn6m-M1ie3Z-dqZFKgO0A,1,Matthew H.,matthew
1079,2,dXtKhR0cORwZMW4GuFxwdg,XqPolRM8KPlY7y3dCAzuIg,5,Michelle C.,michelle
1080,0,dtU_DsHVOCi-2-mWe7gabw,RdiurS7261LwENSvwlH7vQ,5,Bailey Elise M.,bailey
1081,1,dtU_DsHVOCi-2-mWe7gabw,gy3z5Y0A04i9rc566RQmDA,4,Nicole L.,nicole
1082,2,dtU_DsHVOCi-2-mWe7gabw,omQi2UmmeW3rM-G-_O3a8Q,4,Zachary H.,zachary
1083,0,duaBfE0uvFBgKeeQnhXkWw,j4QyY0rR_gV2IbjjhhJqoQ,5,El P.,el
1084,1,duaBfE0uvFBgKeeQnhXkWw,ec8t3mazb2yXrqKXOJyORQ,5,Zach H.,zach
1085,2,duaBfE0uvFBgKeeQnhXkWw,Vim40QQXIZhgx3ycg_I3kA,5,Ali P.,ali
1086,0,e4PSH9i63Tg7AVBhfli5FQ,VZUQlIEH5ZQnsJsaqh6Q3Q,5,justin s.,justin
1087,1,e4PSH9i63Tg7AVBhfli5FQ,mpQP8hps9KecSrT-PKWv3w,4,David K.,david
1088,2,e4PSH9i63Tg7AVBhfli5FQ,2TtWwIItO6rJrhkjCIgXGQ,3,Rachel R.,rachel
1089,0,ee-2Z5tuo9bUbe9ZDgNgbQ,rGm91Hym3OM3gema7QeP2g,4,Bob B.,bob
1090,1,ee-2Z5tuo9bUbe9ZDgNgbQ,Fd9sK9j7n1V-0dLD2edypg,3,Phillip A.,phillip
1091,2,ee-2Z5tuo9bUbe9ZDgNgbQ,A0v5WV7KbCTi-QlulVxRwA,3,Derek D.,derek
1092,0,ekBDNOCEzskY6VH5SBbGkg,U7IQmf1h6HBXmydf_3qd9Q,3,Lloyd C.,lloyd
1093,1,ekBDNOCEzskY6VH5SBbGkg,ELIPHrDbKcgp2AxwGE2ing,1,Kimberly B.,kimberly
1094,2,ekBDNOCEzskY6VH5SBbGkg,_unxpaGUKMEfW5-qMiV7SQ,1,Candance A.,candance
1095,0,fAh1DvXplLu66urTBWSjaQ,gdYQDDmT8lMlyDMphFwFHA,5,Diana N.,diana
1096,1,fAh1DvXplLu66urTBWSjaQ,qaykbtZx6m8-7LSt49maug,5,Katie H.,katie
1097,2,fAh1DvXplLu66urTBWSjaQ,WjQC-Nzmn6M3UEHxAX0sYA,5,Erika L.,erika
1098,0,fBO0Cb-tbx5fvaWsp4sKtw,IKoEsI9f9uSMUV4ejmFYAw,4,Kathy M.,kathy
1099,1,fBO0Cb-tbx5fvaWsp4sKtw,1QYsuBMqz0uQUicZPuwwPg,1,Andrea J.,andrea
1100,2,fBO0Cb-tbx5fvaWsp4sKtw,TI6jYhD0qxVRdPEDLpJ9bw,1,Anesia E.,anesia
1101,0,fC03dk7N8XV-RzGh0UJgmA,dUAOPGEa94dJ5yna33NseQ,5,Kaitie H.,kaitie
1102,1,fC03dk7N8XV-RzGh0UJgmA,X2a2JKnsDeB3T-_j8LNJfg,4,Annie C.,annie
1103,2,fC03dk7N8XV-RzGh0UJgmA,cFj57MMdCzKHNcQep-LdSg,2,Jim W.,jim
1104,0,fJVsb37KbVPNuPO_4_lktg,v09_zaZwJnUvnvgqfWTzAw,4,Keita D.,keita
1105,1,fJVsb37KbVPNuPO_4_lktg,EeonVn3lAHZlV4v9N15iJA,3,Laura K.,laura
1106,2,fJVsb37KbVPNuPO_4_lktg,B2LT_913AlA8NfLlXFgDRA,5,Katherine S.,katherine
1107,0,fZ92MJ1hbEMXqwWTSwF9lA,DU3P8gjk7Sjl5ZPbpcpiXg,4,Tina B.,tina
1108,1,fZ92MJ1hbEMXqwWTSwF9lA,G1hGuRcw9NC-Uc3rqbLyNQ,5,Anna W.,anna
1109,2,fZ92MJ1hbEMXqwWTSwF9lA,NaMiq1dbO1riXN2Rsbs53w,4,Debb W.,debb
1110,0,faReoVCPuY0XUE3CSIVsAg,9za5my4ccuEwGuJw1H9RVA,5,Fontaine C.,fontaine
1111,1,faReoVCPuY0XUE3CSIVsAg,Ll-b8yLUPqlqapIfznjg-A,4,Michael P.,michael
1112,2,faReoVCPuY0XUE3CSIVsAg,-z5D_WdW10uZ9oPbwk-3Yg,4,Sara L.,sara
1113,0,fjBjgnxn51VW04F7wgBK2g,tDEp13UHT0yZOIdhf5auTg,5,Mary Kate B.,mary
1114,1,fjBjgnxn51VW04F7wgBK2g,KCtcXlew5lACySRKQkGbrw,4,Derek D.,derek
1115,2,fjBjgnxn51VW04F7wgBK2g,fhPkAN_hblLOZhMAKnc0KQ,5,Brian H.,brian
1116,0,frsWe9bmMOMIBOBNzsCTew,v0uEE_ZW60VmcyDq4C-bdQ,5,Jae R.,jae
1117,1,frsWe9bmMOMIBOBNzsCTew,s-T8VJe3yqBw3n1HHoHFZA,4,Tigra C.,tigra
1118,2,frsWe9bmMOMIBOBNzsCTew,HVKVUrsMJrb4qgcrhiYaYA,3,Maggie H.,maggie
1119,0,g6rcVXjeLT6Y_kAFhbbJRg,22ewrlPhYEO1sJg4v-dk-Q,5,Margaret T.,margaret
1120,1,g6rcVXjeLT6Y_kAFhbbJRg,qBFEsAxsnh2ZlB1MF7tkyQ,1,David M.,david
1121,2,g6rcVXjeLT6Y_kAFhbbJRg,vhYpbX0WVmVVDgOvG1DZvA,4,Camila O.,camila
1122,0,gBGD0dNvfLlQOAaZzCU1NQ,Yp4COoFAp-Q72ltSCHpMmQ,5,Michael M.,michael
1123,1,gBGD0dNvfLlQOAaZzCU1NQ,ECLZoO0bgYApS5eKMiGaUg,3,Annette R.,annette
1124,2,gBGD0dNvfLlQOAaZzCU1NQ,wgh9k9QOc76oytwfMSzTfQ,3,Jennifer K.,jennifer
1125,0,gD2sF9BKMP428y1NJEiPbQ,lO1dDO-xP3kWPSyHcjy_Cw,5,Zhenya B.,zhenya
1126,1,gD2sF9BKMP428y1NJEiPbQ,KULP1mSCX_fQ0XLG2w3UiQ,4,Caiti H.,caiti
1127,2,gD2sF9BKMP428y1NJEiPbQ,M8fE22DSmPnkshtIxfoh9Q,5,Mike B.,mike
1128,0,gQYUyfiX0q0uTnueAyeqLA,cxLqHjzIP2xHvU2VusrGlA,4,Katy C.,katy
1129,1,gQYUyfiX0q0uTnueAyeqLA,z0qEhRL2J54ky5ttw_z8BA,5,Daniel S.,daniel
1130,2,gQYUyfiX0q0uTnueAyeqLA,oMeamYacFzQBPRI0rnsTqw,5,Whitney R.,whitney
1131,0,gRNBy7lRv1QVsYkEOTYarw,pb6KVLWXRY1i0gtCQKMVrg,5,Deana C.,deana
1132,1,gRNBy7lRv1QVsYkEOTYarw,-bvD2Q5m7JwEVI7nRs8gfA,4,Faye T.,faye
1133,2,gRNBy7lRv1QVsYkEOTYarw,CFJsr-nC3pFmK3A-Y3nhcw,5,Sara L.,sara
1134,0,gTUERr6FchxzrqGBnQDjIA,AcN9bkPY6rc7_LE54OdVoQ,5,Danielle P.,danielle
1135,1,gTUERr6FchxzrqGBnQDjIA,iZXuSz7Zq8ytCnxNW_1bXA,4,Jamie G.,jamie
1136,2,gTUERr6FchxzrqGBnQDjIA,0BXXLT1fkrmOBzgy7Wcwvg,4,Karla H.,karla
1137,0,gkZbFkzlp8etmXQZSllfMA,iO4NIjjBxsp_mKBCAtJyng,5,Sujin J.,sujin
1138,1,gkZbFkzlp8etmXQZSllfMA,4kHPMq9Xc8dAHvZdryoP4Q,5,Jan R.,jan
1139,2,gkZbFkzlp8etmXQZSllfMA,gBQH0VKQXQOfHNUtYzB6jQ,1,Melissa H.,melissa
1140,0,gku-vC4YB5c7ZuNyLhjNbQ,H7d_sSPpm1P6B5fDove6vQ,5,Kyle B.,kyle
1141,1,gku-vC4YB5c7ZuNyLhjNbQ,eA3icSEXZMAQEjmIVG1ojQ,1,Amanda B.,amanda
1142,2,gku-vC4YB5c7ZuNyLhjNbQ,rqJI5AKSSWgBahYkC0LmUw,1,Judy S.,judy
