index,name,rating,review_count,price,zip_code,id
1690,Grounded in St. Louis,2.0,123,$$,63134.0,9cOgjbxMXq1bL5dJikc6pg
1691,The Great American Bagel Bakery,2.5,40,$,63145.0,TElXBof_tc4QXxr5iFmdzA
1693,Nephew's Grille,3.0,21,$,63134.0,xDx6dKd1FNN4mzxip4vViQ
1694,California Pizza Kitchen,2.0,52,$$,63145.0,6xyWKyjr2qGSkBF30wooWw
1696,Pop's Kitchen,4.5,10,$,63114.0,YdZiaABs48KQF5IjYq-dmQ
1709,St. Louis Fish & Chicken Grill,4.0,13,$,63135.0,Mc-YbGuvj3qYlkMfGjw6dQ
1710,Pirrone's Pizzeria,3.5,98,$$,63033.0,t5Xc0u9yvOH0-DgmrCS60Q
1712,Sweetie Pies,3.5,46,$$,63136.0,gTUERr6FchxzrqGBnQDjIA
1714,African Palace,4.5,20,$$,63033.0,frsWe9bmMOMIBOBNzsCTew
1715,Doozles Frozen Custard,4.0,29,$,63031.0,hVbfirZtdhscx6Ie2-V5iw
1717,Paul's Market,4.0,10,$$,63135.0,CUxSddlUbqKiEiwFbHKwLQ
1725,Hunan Chop Suey Chinese Restaurant,4.5,6,$,63136.0,gkZbFkzlp8etmXQZSllfMA
1726,Chins Wok,3.5,19,$,63033.0,-8jIGHKz1-Tnv2X85kxbvQ
1727,China House,3.5,8,$,63136.0,C0wTjg67T6jPvw7M1wsx-g
1730,New York Grill,3.5,9,$,63136.0,54X8EMNaeeMjleWUZENl6w
1734,Pirrone's Banquet Center,5.0,4,$$,63033.0,rqCECpwrIEbbYii7hW_Glw
1736,Taco Bell,3.5,8,$,63136.0,ANl5EZQnaik61jBUgr-Uxw
1741,Hibachi Grill & Supreme Buffet,2.0,17,$$,63136.0,ADhru3iHReDSty-DIkGh5g
