,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price,price_num
789,2,L-VNs3YquPGKVsXl2Ze-Yg,AMsFS58a7AZYebJ5piSKXA,2,Rich G.,rich,Male,Peacemaker Lobster and Crab,4.0,63104,672,$$,2
791,0,LGYIhGqbYakMMdsn_GCzJg,cEeCN-frAaC2ZtVEULq4jQ,5,Gina F.,gina,Female,Anthonino's Taverna,4.5,63110,824,$$,2
795,1,LGYIhGqbYakMMdsn_GCzJg,xSC5vmEmxTkWBr__tG9eAw,1,Mary D.,mary,Female,Anthonino's Taverna,4.5,63110,824,$$,2
799,2,LGYIhGqbYakMMdsn_GCzJg,122SgFfuYJlstfncDI8Piw,3,Shruthi S.,shruthi,Female,Anthonino's Taverna,4.5,63110,824,$$,2
803,0,LMeczyPxu7WZNi3HKWGoUg,aJ-Eflv-QSlJ-ezRdvMH0Q,5,Bill W.,bill,Male,24:1 Coffee House/cafe,5.0,63133,16,$,1
804,1,LMeczyPxu7WZNi3HKWGoUg,qRV-YkMjRK4D0oHuMaYQmg,5,Beck E.,beck,Male,24:1 Coffee House/cafe,5.0,63133,16,$,1
805,2,LMeczyPxu7WZNi3HKWGoUg,U6ZZ8ENJ2GoX2IQzTt-LXQ,3,Rachel D.,rachel,Female,24:1 Coffee House/cafe,5.0,63133,16,$,1
806,0,LhtzbTj2QSuNUXFszSKD8w,Q6LblU1EKzYTe1FDW3lQNQ,5,Mary Ann D.,mary,Female,Circa STL,4.0,63131,115,$$,2
807,1,LhtzbTj2QSuNUXFszSKD8w,yrmljza7yg9BFltv2EUYCQ,3,Doug M.,doug,Male,Circa STL,4.0,63131,115,$$,2
808,2,LhtzbTj2QSuNUXFszSKD8w,5m7bzr_fHo6LJjjvnlECHg,4,kendy e.,kendy,Female,Circa STL,4.0,63131,115,$$,2
809,0,M0r9lUn2gLFYgIwIfG8-bQ,5bipUubS0557YHfY2AM4VQ,4,Lucy L.,lucy,Female,Baileys' Range,3.5,63101,1448,$$,2
814,1,M0r9lUn2gLFYgIwIfG8-bQ,SqZZ3NrnQMltZcD48arNjw,2,James B.,james,Male,Baileys' Range,3.5,63101,1448,$$,2
819,2,M0r9lUn2gLFYgIwIfG8-bQ,_c-msCeeVZzFvGlj7HwCkw,3,Chance W.,chance,Male,Baileys' Range,3.5,63101,1448,$$,2
824,1,MSwNC4HmQmv2Hh8WYn2XqA,l-0oLXzxHaJCpIHtUZUXQA,2,Anna F.,anna,Female,Three Kings Public House,3.5,63131,177,$$,2
825,2,MSwNC4HmQmv2Hh8WYn2XqA,d_PzIPguALhJPfLkpVpdaA,4,Anna M.,anna,Female,Three Kings Public House,3.5,63131,177,$$,2
826,0,MU38C5Fu2ER5PwwPWQMyHw,gsi0GJh11gEP42D2m_PqfA,3,Lloyd C.,lloyd,Male,Hardees,2.0,63137,6,$,1
828,1,MU38C5Fu2ER5PwwPWQMyHw,7AtDx2k6PsojzcnzJUVVhA,4,Stephen H.,stephen,Male,Hardees,2.0,63137,6,$,1
830,2,MU38C5Fu2ER5PwwPWQMyHw,ggpfeSxARe3yuZ4VxlQ9vw,1,Zachary V.,zachary,Male,Hardees,2.0,63137,6,$,1
832,0,MZRvuUt9WUDI2hHFHyQi8w,uEtV7UPuHVkH9L3toPe6zg,5,Deborah F.,deborah,Female,Lombardo's Restaurant,3.0,63134,109,$$,2
833,1,MZRvuUt9WUDI2hHFHyQi8w,6ixXFRU_zn1FW498nEsWlg,2,Alvaro P.,alvaro,Male,Lombardo's Restaurant,3.0,63134,109,$$,2
834,2,MZRvuUt9WUDI2hHFHyQi8w,Min9p9sv_awPgK3DDYMJZw,5,Heather C.,heather,Female,Lombardo's Restaurant,3.0,63134,109,$$,2
835,1,MaYb7qMN6BomP1zQGj3Wjg,7MJmFdzz3rH6WaEBRmf9kA,4,Alexa H.,alexa,Female,Pi Pizzeria - Delmar Loop,4.0,63112,605,$$,2
838,2,MaYb7qMN6BomP1zQGj3Wjg,yPnk9HUIQ60WQ0deGYGJ_g,4,William D.,william,Male,Pi Pizzeria - Delmar Loop,4.0,63112,605,$$,2
841,0,Mbkt43sUBsvXRxmrJrZFhQ,t9iEId_zEEJZdhbvjON1ag,5,Jennifer A.,jennifer,Female,Circle 7 Ranch,4.0,63131,142,$$,2
842,1,Mbkt43sUBsvXRxmrJrZFhQ,lwtImijQehwGCHr0LDIDmg,4,Stacey T.,stacey,Female,Circle 7 Ranch,4.0,63131,142,$$,2
843,2,Mbkt43sUBsvXRxmrJrZFhQ,M2WVZ828sCiPwmEvBeK0nQ,5,Brent P.,brent,Male,Circle 7 Ranch,4.0,63131,142,$$,2
844,1,Mc-YbGuvj3qYlkMfGjw6dQ,PjE51T6jnds_PgdWAElunA,4,Heather L.,heather,Female,St. Louis Fish & Chicken Grill,4.0,63135,13,$,1
846,2,Mc-YbGuvj3qYlkMfGjw6dQ,EaFtgfZL73-Zz3sqnbQDGw,5,Sheila J.,sheila,Female,St. Louis Fish & Chicken Grill,4.0,63135,13,$,1
848,1,Mgaxy0pJAlhAjdNivhu82A,ccaRHyjRD8_fNInbp9whIA,4,Christy A.,christy,Female,Pad Thai,4.5,63128,253,$$,2
850,2,Mgaxy0pJAlhAjdNivhu82A,aY7LOBwi3S3ZKcC8JTTTyg,4,Alicia O.,alicia,Female,Pad Thai,4.5,63128,253,$$,2
852,1,Mr7Aov2n7wPCpwaUxk8lCw,ntzzt2y6_QffFV3h8-qp4A,3,Matthew S.,matthew,Male,Mango,4.0,63101,901,$$,2
857,2,Mr7Aov2n7wPCpwaUxk8lCw,_ZKUKlx5rZUp9JV2lOiJAg,5,Mary D.,mary,Female,Mango,4.0,63101,901,$$,2
862,0,MuKoTR56s6elHEI2wUkgJA,7FUa7mrc5Ho_Gw42NI-6CA,5,Travis T.,travis,Male,Grace Meat + Three,4.5,63110,351,$$,2
863,1,MuKoTR56s6elHEI2wUkgJA,Sfx_Gdl9jlyQPfLingFwzg,4,Katie G.,katie,Female,Grace Meat + Three,4.5,63110,351,$$,2
864,2,MuKoTR56s6elHEI2wUkgJA,q8MzAHGnLtg50cBqho1isg,4,Aliyah W.,aliyah,Female,Grace Meat + Three,4.5,63110,351,$$,2
865,0,NBQ3cohPneJe1I40O9QGuw,tY93ru_oiocxEuThXEebXQ,5,Jennifer M.,jennifer,Female,Bartolino's South,4.0,63123,93,$$,2
867,1,NBQ3cohPneJe1I40O9QGuw,ewdu6rA0JEmQG_sJyCuXXA,5,Andrew M.,andrew,Male,Bartolino's South,4.0,63123,93,$$,2
869,2,NBQ3cohPneJe1I40O9QGuw,TGfg7m2UKNT3Z_lYnRwPeg,5,Doug M.,doug,Male,Bartolino's South,4.0,63123,93,$$,2
871,0,NHb6QTrJOnyIj-Zd0fYzFg,888QokKqwOxZh6jGpoJ5Kw,5,Carol L.,carol,Female,Bogart's Smokehouse,4.5,63104,1348,$$,2
877,1,NHb6QTrJOnyIj-Zd0fYzFg,4CIDMfmRzhbCSb9UJzQrFw,4,Zack G.,zack,Male,Bogart's Smokehouse,4.5,63104,1348,$$,2
883,2,NHb6QTrJOnyIj-Zd0fYzFg,wQikfUVlqngIhiuUzCAV1g,4,Derek D.,derek,Male,Bogart's Smokehouse,4.5,63104,1348,$$,2
889,0,NJaR_2hke7NNAC6l1Ohr8g,iCTMXFlP4x_JnKY1bj8OHA,5,Zack G.,zack,Male,El Burro Loco,4.0,63108,393,$$,2
892,1,NJaR_2hke7NNAC6l1Ohr8g,9L3hV-9G2DXwtE8g4032LA,5,Chase P.,chase,Male,El Burro Loco,4.0,63108,393,$$,2
895,2,NJaR_2hke7NNAC6l1Ohr8g,Zz4lm-cF208Q80tHe34Xpw,4,Adam P.,adam,Male,El Burro Loco,4.0,63108,393,$$,2
898,1,NYcXibc_RzSI7wgGbidi8w,8KDP1bLCqDxhRuUgarWrkw,4,Kelly C.,kelly,Female,Dao Tien,4.0,63132,189,$,1
901,2,NYcXibc_RzSI7wgGbidi8w,pjx4VW_-zrO63ljgCGNWnQ,3,Lynn A.,lynn,Female,Dao Tien,4.0,63132,189,$,1
904,1,N_6fTIcweG5Cq0UUw0_0GQ,GaNzWVHzMOYfVxRgwMvlAw,4,Patt C.,patt,Female,Assumption Greek Orthodox Church Luncheons,4.5,63131,23,$,1
905,2,N_6fTIcweG5Cq0UUw0_0GQ,0M37bVdtuIgJScoiOceQUQ,5,Matt M.,matt,Male,Assumption Greek Orthodox Church Luncheons,4.5,63131,23,$,1
906,0,N_7nJa49ueh_0vPDRP3Jew,uxLHLEh18xFeEo4y-0DL3Q,5,Patrick H.,patrick,Male,Ranoush,4.0,63130,324,$$,2
909,1,N_7nJa49ueh_0vPDRP3Jew,FE7Qm_zP17lgVH_FStx9dw,4,Felicia G.,felicia,Female,Ranoush,4.0,63130,324,$$,2
912,0,NgMJ4gseQr-CxZt01eDIBA,-53AesNv_LQ9ebH3Pmc0TA,5,Kelsey K.,kelsey,Female,Dewey's Pizza,4.5,63122,267,$$,2
914,1,NgMJ4gseQr-CxZt01eDIBA,5UKI4U705HgFShqFWQiXug,5,Antonio P.,antonio,Male,Dewey's Pizza,4.5,63122,267,$$,2
916,2,NgMJ4gseQr-CxZt01eDIBA,XkixUunVwP_ZsK-vmG21Ew,4,Joshua L.,joshua,Male,Dewey's Pizza,4.5,63122,267,$$,2
918,0,Nk4qSOwcVdAT1CMOzU3O0g,ZYVHjmR2SnD3NS7vnWYQmg,5,Melody S.,melody,Female,The Stellar Hog,4.5,63116,127,$$,2
920,1,Nk4qSOwcVdAT1CMOzU3O0g,VLXBbixmmR7MI0jkCtF9XQ,4,Diego M.,diego,Male,The Stellar Hog,4.5,63116,127,$$,2
922,2,Nk4qSOwcVdAT1CMOzU3O0g,XNGuftnMSl6NtzZnofFbKg,4,Leo S.,leo,Male,The Stellar Hog,4.5,63116,127,$$,2
924,0,Nq1Kn7ud84upBHz9chFW0A,D4iS_NrtgSKFbIhtTiYTDQ,5,justin s.,justin,Male,The Gramophone,4.5,63110,229,$,1
925,1,Nq1Kn7ud84upBHz9chFW0A,iFXvaufqHyGzAQVC150rOQ,5,Craig T.,craig,Male,The Gramophone,4.5,63110,229,$,1
926,2,Nq1Kn7ud84upBHz9chFW0A,8BD56ixPW8fZ5abtQHX66Q,5,Monica M.,monica,Female,The Gramophone,4.5,63110,229,$,1
927,1,Nt1_8k5BJDE03jRs23YXsA,BUP710y6op5n8_UeMTMcSQ,5,Derek D.,derek,Male,Federhofer's Bakery,4.5,63123,53,$,1
929,2,Nt1_8k5BJDE03jRs23YXsA,nXMxVFklyS8_jFYhRUWGlw,5,Ann C.,ann,Female,Federhofer's Bakery,4.5,63123,53,$,1
931,0,Nt6YIbkXIwoOj-omc9Sqgg,RUFpFOGKae86KLjGQJBhLg,3,Nicole L.,nicole,Female,Slice Of The Hill,4.0,63110,18,$,1
933,1,Nt6YIbkXIwoOj-omc9Sqgg,YYsAQqv3fbPDc8Cd0GpPsQ,5,Robert C.,robert,Male,Slice Of The Hill,4.0,63110,18,$,1
935,2,Nt6YIbkXIwoOj-omc9Sqgg,ik-jzNvbVQL07Yt0Sbq4IQ,5,Christy A.,christy,Female,Slice Of The Hill,4.0,63110,18,$,1
937,1,Nxa362GcR1WWK2og8uJ_sQ,naoxYJ0EIjsYCN1UK2ZVVA,3,Emma S.,emma,Female,The Clover & the Bee,4.0,63119,243,$$,2
939,0,O4mH_WvFA0My7qOxbkAYow,2MYXGt_2BkLLJAeW7pkHBA,4,Jason G.,jason,Male,St Louis Gyros,3.5,63141,147,$,1
940,1,O4mH_WvFA0My7qOxbkAYow,jtuvOor5A2JYIGthO-csyg,1,Zhenya B.,zhenya,Female,St Louis Gyros,3.5,63141,147,$,1
941,2,O4mH_WvFA0My7qOxbkAYow,-5nQ4sDJvgNi_qR5KZ-ZSA,2,Carl R.,carl,Male,St Louis Gyros,3.5,63141,147,$,1
942,1,OLrLFtCoacBjTjFGG65ckw,i-edoMjXPQVLUXZfX0a0Mw,1,Martha L.,martha,Female,McDonald's,1.0,63147,6,$,1
943,2,OLrLFtCoacBjTjFGG65ckw,nHFERt99f2jpuoXi4PkL1g,1,Heidi Z.,heidi,Female,McDonald's,1.0,63147,6,$,1
944,0,OXDo1mHlp2Io3CM6a1aB1w,MsmpvNfPwqEyDGSaHcSrlQ,5,Adam P.,adam,Male,Seoul Taco,4.0,63130,635,$,1
949,1,OXDo1mHlp2Io3CM6a1aB1w,BUF5doEQWkTF0wAXuqjGWQ,1,Matthew G.,matthew,Male,Seoul Taco,4.0,63130,635,$,1
954,2,OXDo1mHlp2Io3CM6a1aB1w,ozO5YnrJLt9Mucm405zdFw,4,Nicole R.,nicole,Female,Seoul Taco,4.0,63130,635,$,1
959,0,OZcl2HOUXAHuICrh5d2WjQ,CsDfiSN1qaNEWh3RZF-xKw,4,Jill H.,jill,Female,Half & Half,4.0,63105,726,$$,2
963,1,OZcl2HOUXAHuICrh5d2WjQ,aPFs7WgbDAnrQxjhH2Yy-w,4,Dianna S.,dianna,Female,Half & Half,4.0,63105,726,$$,2
967,0,O_0H42Bw8hBduWSADPG8ng,cSv_6f2UcdKFV77MzZpHkQ,5,David M.,david,Male,Three Kings Public House,4.0,63130,479,$$,2
970,0,OiEsbS3bLm1gXK7k9kBu1Q,auP2v4uiHG88VSQQgimj0g,5,Arthur B.,arthur,Male,Sam's Steakhouse,3.5,63123,123,$$$,3
971,1,OiEsbS3bLm1gXK7k9kBu1Q,O5R_4qFFWhcuTkr8Lice7A,3,Ken S.,ken,Male,Sam's Steakhouse,3.5,63123,123,$$$,3
972,2,OiEsbS3bLm1gXK7k9kBu1Q,xb3x1fcxF811GyhE-0ykvA,2,Andrew M.,andrew,Male,Sam's Steakhouse,3.5,63123,123,$$$,3
973,0,P0fHDZn2pReUu7BdMxNuyw,D5XIoaEyxexF2LBmpUdUUg,5,Ryan W.,ryan,Male,Comet Coffee & Microbakery,4.5,63110,288,$$,2
976,2,P0fHDZn2pReUu7BdMxNuyw,m5cJCp9ZNta9kyFwDnXkQA,5,Fontaine C.,fontaine,Female,Comet Coffee & Microbakery,4.5,63110,288,$$,2
979,0,P1rfYX62C_HD4t3TjO41BQ,a5uQLYQvquAUaqAngkjm0A,4,Dave D.,dave,Male,Kolache Factory,4.0,63144,131,$,1
980,1,P1rfYX62C_HD4t3TjO41BQ,LoOxkP1yKXeef2Ze-MP6HA,1,John H.,john,Male,Kolache Factory,4.0,63144,131,$,1
981,2,P1rfYX62C_HD4t3TjO41BQ,wQYMxX7yCraVp1WCy8qPqA,4,Ace S.,ace,Male,Kolache Factory,4.0,63144,131,$,1
982,0,P2XJbQZmf1zvWp9L_THdjQ,JPUP9CfYg1ZMHi94oY2OHQ,5,Lori P.,lori,Female,Sauce on the Side,4.5,63101,387,$$,2
987,1,P2XJbQZmf1zvWp9L_THdjQ,oaOYssPtwYuijWzHQIFgcg,4,Jamie B.,jamie,Male,Sauce on the Side,4.5,63101,387,$$,2
992,2,P2XJbQZmf1zvWp9L_THdjQ,NMM_DsjJWQLdkf6WDSnWAw,3,Erin C.,erin,Female,Sauce on the Side,4.5,63101,387,$$,2
997,0,PFLbYu6MuGr1BbDWb1c0yA,WlrZ_xLw_wYsrpLu6aYYpA,4,Margarita F.,margarita,Female,Cracker Barrel Old Country Store,2.5,63136,52,$,1
998,1,PFLbYu6MuGr1BbDWb1c0yA,e82Mq-o1NaBNNnS9-J9w2A,5,Elle Z.,elle,Female,Cracker Barrel Old Country Store,2.5,63136,52,$,1
999,2,PFLbYu6MuGr1BbDWb1c0yA,GN1qENQThcaml_sVSdcRjQ,1,Monique G.,monique,Female,Cracker Barrel Old Country Store,2.5,63136,52,$,1
1000,0,PL6CzuA_gDqBL_eWc_6ouw,XgSo6WRxbQYkZjQaL0D6QA,5,Dan S.,dan,Male,The White Barn,4.5,63136,21,$,1
1002,1,PL6CzuA_gDqBL_eWc_6ouw,DyJQXJrnzEUS-U0-yh6vwA,1,Ty S.,ty,Male,The White Barn,4.5,63136,21,$,1
1004,2,PL6CzuA_gDqBL_eWc_6ouw,3OOhCj77ltRs5CYvMaHDbA,5,Eric K.,eric,Male,The White Barn,4.5,63136,21,$,1
1006,0,PbLOYYF-qoENx6Cy2zLK7w,ZHXKyqOCfKJ43vxfbhLgOw,3,Mr T.,mr,Male,China King,4.0,63136,6,$,1
1007,1,PbLOYYF-qoENx6Cy2zLK7w,R83YvyAZcbWStaIm95NW5w,5,Melissa V.,melissa,Female,China King,4.0,63136,6,$,1
1008,2,PbLOYYF-qoENx6Cy2zLK7w,L6rvVXcRjsCtlG9Xv09XSg,4,Rachel W.,rachel,Female,China King,4.0,63136,6,$,1
1009,0,PbunaXxpRE8sXGkKn5FFYw,rsosIzXi2jiMtIftZ7fgyA,5,Lynne T.,lynne,Female,Missouri Baking Company,4.5,63110,188,$,1
1010,1,PbunaXxpRE8sXGkKn5FFYw,L0fLjKf7cowreT1qadLdRQ,4,Zack G.,zack,Male,Missouri Baking Company,4.5,63110,188,$,1
1011,2,PbunaXxpRE8sXGkKn5FFYw,dn7NUxBZtG0yEP9OJF5Q5w,3,Candace T.,candace,Female,Missouri Baking Company,4.5,63110,188,$,1
1012,0,Pc3urwUFlzLyDP1qvsHQuA,7OD6SQX5Q3WPdAbt44WcGQ,5,Lorenzo L.,lorenzo,Male,Bar Les Freres,4.5,63105,169,$$$,3
1013,1,Pc3urwUFlzLyDP1qvsHQuA,pgCPWGoTxkErZI9E1HmUZA,4,Derek D.,derek,Male,Bar Les Freres,4.5,63105,169,$$$,3
1014,2,Pc3urwUFlzLyDP1qvsHQuA,EDbbO5ENWyF9fGURKAFrSA,1,Jonathan S.,jonathan,Male,Bar Les Freres,4.5,63105,169,$$$,3
1015,0,PuCdocg7eh_IwSqhip_qUQ,YI_iN_0jbNp54FEYUzXRQw,5,Jennifer B.,jennifer,Female,Mama Mel's Pizzeria,4.0,63125,32,$,1
1016,1,PuCdocg7eh_IwSqhip_qUQ,kB7rKmIxKEN8nSzcEHCZrA,5,Michael P.,michael,Male,Mama Mel's Pizzeria,4.0,63125,32,$,1
1017,2,PuCdocg7eh_IwSqhip_qUQ,IXXBifaDUGAl1FjFxcYWxA,4,Chris D.,chris,Male,Mama Mel's Pizzeria,4.0,63125,32,$,1
1018,0,Q1jnPDnpmUc6U6U_-wbgAw,3I6wwgOtzTIYEK1dPaCNfw,5,Cat S.,cat,Female,Starbucks,4.0,63128,24,$$,2
1019,1,Q1jnPDnpmUc6U6U_-wbgAw,U2bk-Ix2xPYb3q0RXOhtEw,5,Nikki R.,nikki,Female,Starbucks,4.0,63128,24,$$,2
1020,2,Q1jnPDnpmUc6U6U_-wbgAw,02ZpFuP8XRW7ZZhC9Yjbhg,1,Kacey Q.,kacey,Female,Starbucks,4.0,63128,24,$$,2
1021,0,Q3S_VyJ4ob-FeKZARiP4Fg,TY8hOQmOV6k6n6F4iVdv2A,4,Danette A.,danette,Female,Guerrilla Street Food,3.5,63112,67,$,1
1022,2,Q3S_VyJ4ob-FeKZARiP4Fg,peCjpbnqPjEln123JehtCA,3,Prima B.,prima,Female,Guerrilla Street Food,3.5,63112,67,$,1
1023,0,Q4HPhcAIBGho4RNZHjmm9w,3FbbMKI0-Ra1yLD4TnhfzQ,3,Lloyd C.,lloyd,Male,China Wok,3.5,63033,7,$,1
1024,1,Q4HPhcAIBGho4RNZHjmm9w,OtSSOj3Wghq78vtNO_wvIQ,5,Kane D.,kane,Male,China Wok,3.5,63033,7,$,1
1025,2,Q4HPhcAIBGho4RNZHjmm9w,eOi8je5zhridcjBS-RPqaw,5,Scott S.,scott,Male,China Wok,3.5,63033,7,$,1
1026,0,QBvj3FvJbYJRa9xWb6DyQA,_lCEfpcE3N4Lfx2GeM6O_w,5,Sarah H.,sarah,Female,Companion Cafe - Saint Louis,4.5,63146,121,$$,2
1027,1,QBvj3FvJbYJRa9xWb6DyQA,o9SfeT3Czx8O24CXwIDmig,5,Lily R.,lily,Female,Companion Cafe - Saint Louis,4.5,63146,121,$$,2
1028,2,QBvj3FvJbYJRa9xWb6DyQA,Ng-WQuwPzlzWUoPh8QjriA,5,justin s.,justin,Male,Companion Cafe - Saint Louis,4.5,63146,121,$$,2
1029,0,QEF6usO04AtvrazPhLX_sw,r0zL_g0JM3CVocskfD_VCQ,2,Brittany C.,brittany,Female,Chinese Express,4.0,63135,13,$,1
1032,1,QEF6usO04AtvrazPhLX_sw,fASiwvv-9xLvqnQWDFgoSA,3,Hank S.,hank,Male,Chinese Express,4.0,63135,13,$,1
1035,2,QEF6usO04AtvrazPhLX_sw,F5G1rM2lsA60ujHadAvwiw,5,Breanna B.,breanna,Female,Chinese Express,4.0,63135,13,$,1
1038,0,QT3kpKdyFrUFD7vuQWXbHQ,Fp3x205RLor3ZNG_eNvhQA,5,Danette S.,danette,Female,Hunan Royal,4.0,63128,33,$,1
1039,1,QT3kpKdyFrUFD7vuQWXbHQ,f6H2dUrS7LZDct9wDSCw8w,4,John G.,john,Male,Hunan Royal,4.0,63128,33,$,1
1040,2,QT3kpKdyFrUFD7vuQWXbHQ,jabr5DKMEnmlX1XV_Ray_w,2,Alicia O.,alicia,Female,Hunan Royal,4.0,63128,33,$,1
1041,0,QV7QOLww8ym3E2zBgdE2Ow,eRPlT14gXKEbz6jizq3hfw,5,Kate S.,kate,Female,Medina Mediterranean Grill,4.5,63103,266,$,1
1046,2,QV7QOLww8ym3E2zBgdE2Ow,WvLUbUzt4z5Junz7BAoIUw,5,Stephanie K.,stephanie,Female,Medina Mediterranean Grill,4.5,63103,266,$,1
1051,0,QWENxNxNNW2jhQi2akONJA,Y0Z78ItzbDLsTc2yH57RPA,4,Maddy W.,maddy,Female,Boogaloo,3.5,63143,374,$$,2
1052,1,QWENxNxNNW2jhQi2akONJA,0qgoK59EpLbA7Im2A8o9Bw,4,Tom C.,tom,Male,Boogaloo,3.5,63143,374,$$,2
1053,0,QYPornWtiB1k0xS3Fm-jwA,cqAz5tTEw8i1ggfDIoDc4Q,5,Jasmine F.,jasmine,Female,Kobe Steak House of Japan,3.5,63146,170,$$,2
1054,1,QYPornWtiB1k0xS3Fm-jwA,kPzBPbLIdT948JVPSpAjWw,3,Kimberly B.,kimberly,Female,Kobe Steak House of Japan,3.5,63146,170,$$,2
1055,2,QYPornWtiB1k0xS3Fm-jwA,horO5B0RTYZd_FYd2XK-KQ,2,Linda M.,linda,Female,Kobe Steak House of Japan,3.5,63146,170,$$,2
1056,0,QnFIWz-CgEVqQ8qhzFrl7A,IOsvv-pguBp6wqcn8SqcDg,5,Nathan J.,nathan,Male,Cornerstone Cafe,4.0,63107,18,$,1
1057,1,QnFIWz-CgEVqQ8qhzFrl7A,sVBQW2Q0ZCvf2e8wO2zWlg,1,Precious J.,precious,Female,Cornerstone Cafe,4.0,63107,18,$,1
1058,2,QnFIWz-CgEVqQ8qhzFrl7A,4flGWcaIZe5KDFy5AkWWkA,5,Rebecca H.,rebecca,Female,Cornerstone Cafe,4.0,63107,18,$,1
1059,0,QnKuifVndllMMQzrYqGFCA,ph-sC_Q7MWtTBqsK20_kEw,5,Chris W.,chris,Male,Share Sweet,4.5,63132,41,$,1
1060,1,QnKuifVndllMMQzrYqGFCA,v_rMPEU9DVjfCTBcw84nQA,4,Janice C.,janice,Female,Share Sweet,4.5,63132,41,$,1
1061,2,QnKuifVndllMMQzrYqGFCA,oAiCRFWFkYxLOOkTdfFgKg,3,Jennie C.,jennie,Female,Share Sweet,4.5,63132,41,$,1
1062,0,QsxDgLLRXaneBe5DelFpOw,LHOhndxnc78NGwW5djQ7QQ,5,Thomas S.,thomas,Male,Kreis Restaurant,4.0,63131,195,$$$,3
1063,1,QsxDgLLRXaneBe5DelFpOw,WHay7QuCaQsheKMgNnWRvQ,5,Ryan W.,ryan,Male,Kreis Restaurant,4.0,63131,195,$$$,3
1064,2,QsxDgLLRXaneBe5DelFpOw,HFQ1SZbXeTG6nSV113YZ5w,5,Vikki D.,vikki,Female,Kreis Restaurant,4.0,63131,195,$$$,3
1065,0,R8t9g5nvi7VFyS8zsgmj8Q,XChpHvPDVtxDIC6pKck3Vg,5,Clark S.,clark,Male,Salt + Smoke,4.5,63130,1433,$$,2
1070,1,R8t9g5nvi7VFyS8zsgmj8Q,9OHJWuIV56JNV6K9cYq5ag,5,Kelly R.,kelly,Female,Salt + Smoke,4.5,63130,1433,$$,2
1075,0,RSjWctdGtsatc6NwQxg_mw,RXvy0encWnGNgOGQSE5cPg,5,Steve M.,steve,Male,Peppe's Apt 2,4.5,63122,132,$$$,3
1077,1,RSjWctdGtsatc6NwQxg_mw,zcUVKYhcvI3lYTwGVlvr4w,4,Michael P.,michael,Male,Peppe's Apt 2,4.5,63122,132,$$$,3
1079,2,RSjWctdGtsatc6NwQxg_mw,pPYE-fij1tA3aixP0xFpbA,5,Erin M.,erin,Female,Peppe's Apt 2,4.5,63122,132,$$$,3
1081,0,RVD0t9-pUTbcypj45FBsNg,_SWRbjWySXBZhuwT9vIm2Q,5,Deanna J.,deanna,Female,Kitchen House Coffee,4.5,63111,30,$$,2
1083,1,RVD0t9-pUTbcypj45FBsNg,Zfflim57-XOQrIqmH4axQA,5,Katherine B.,katherine,Female,Kitchen House Coffee,4.5,63111,30,$$,2
1085,2,RVD0t9-pUTbcypj45FBsNg,ysK85lZ-sdImHwGn5Gr5Yw,4,Haley S.,haley,Female,Kitchen House Coffee,4.5,63111,30,$$,2
1087,0,RVJTAYG1RGzovNxhDabs9Q,tddnXiedCnhf_1LDaAVFsA,5,Ross C.,ross,Male,Vivola Express,4.5,63146,106,$,1
1089,1,RVJTAYG1RGzovNxhDabs9Q,tT0_4Dy9su9Ngu3L01ilbw,4,Cristina B.,cristina,Female,Vivola Express,4.5,63146,106,$,1
1091,2,RVJTAYG1RGzovNxhDabs9Q,dO4-FwORuJQ9yD5eV7Ww4w,5,Anjuli Y.,anjuli,Female,Vivola Express,4.5,63146,106,$,1
1093,0,R_J3B7usj-NDHm_wNFSa0w,Ad4rXXBY1FLJcj8fwRqdfQ,5,Tiffany K.,tiffany,Female,The Crow's Nest,4.0,63143,219,$$,2
1094,2,R_J3B7usj-NDHm_wNFSa0w,YHN_LIObK5CtOMUws9T_sQ,1,Aimee R.,aimee,Female,The Crow's Nest,4.0,63143,219,$$,2
1095,0,R_u4QTal0d5f-FHr7BUXcw,JABw_I0uyOQ7UMtCGraDrA,5,Zach H.,zach,Male,Smoking Barrels BBQ - St. Louis,4.0,63109,263,$$,2
1097,1,R_u4QTal0d5f-FHr7BUXcw,Y95WBKr-e4WK5AFjm1bKaA,1,Ellie C.,ellie,Female,Smoking Barrels BBQ - St. Louis,4.0,63109,263,$$,2
1099,2,R_u4QTal0d5f-FHr7BUXcw,4E1Ka8NIEs1BZxn5lrZXCQ,1,Brian M.,brian,Male,Smoking Barrels BBQ - St. Louis,4.0,63109,263,$$,2
1101,0,RcsTutp1103SGiYtam7xRg,l7nNDnGqedKFUG60EX7aVQ,5,Cydney G.,cydney,Female,The Frisco Barroom,3.5,63119,215,$$,2
1102,1,RcsTutp1103SGiYtam7xRg,CaieGWFuioyF6B3NE8mBLw,4,Alexandra M.,alexandra,Female,The Frisco Barroom,3.5,63119,215,$$,2
1103,2,RcsTutp1103SGiYtam7xRg,jAoLqXzHrcAWXsWZohjM9g,4,Kelly P.,kelly,Female,The Frisco Barroom,3.5,63119,215,$$,2
1104,0,RwDotPR4zBeNJKaPGUBjVg,HiUh8KaK3NY0xPMRyjd_NA,5,Jennifer C.,jennifer,Female,Baked Wood-fired Pizza,4.5,63135,23,$$,2
