,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
813,0,GqyOrF5X21ciTjnuSCH5PQ,Ni3M88bfsYx2z5dapymOwQ,5,David D.,david,Male,Square One Brewery & Distillery,4.0,63104,588,$$
814,1,GqyOrF5X21ciTjnuSCH5PQ,knnRI3TgvbUOv24uqAIy2A,3,Steffy G.,steffy,,Square One Brewery & Distillery,4.0,63104,588,$$
815,2,GqyOrF5X21ciTjnuSCH5PQ,5P7jd3K3dlhrp2rnzD3VlA,3,Lea B.,lea,Female,Square One Brewery & Distillery,4.0,63104,588,$$
816,0,H1ZTsd_d-wvunsT3ZmoBvg,d_FxBKmqkO5rnLgO2MNecw,3,Ellen Y.,ellen,Female,The Pasta House,2.5,63074,183,$$
817,1,H1ZTsd_d-wvunsT3ZmoBvg,pK58aOgYZ7Oqoo7A5Unfaw,4,Jasmine S.,jasmine,Female,The Pasta House,2.5,63074,183,$$
818,2,H1ZTsd_d-wvunsT3ZmoBvg,mAEgyEUp0UMgAhWTqj68Xw,5,Courtney C.,courtney,Male,The Pasta House,2.5,63074,183,$$
819,0,HCYs4zgL7kCLdEqKRqaPbg,h8QvAyB_YwWX-yhu1pnNQw,5,Eleanor P.,eleanor,Female,Lona's Lil Eats,4.5,63104,553,$$
821,1,HCYs4zgL7kCLdEqKRqaPbg,nh_AFoUtQT1qRgjBXW3Dbg,5,Katherine G.,katherine,Female,Lona's Lil Eats,4.5,63104,553,$$
823,2,HCYs4zgL7kCLdEqKRqaPbg,PNQDVctbtWHzRkmQaiIESQ,4,Nicholas S.,nicholas,Male,Lona's Lil Eats,4.5,63104,553,$$
825,0,HDRXhkwl7s9x0e7vO5bXBg,b3GxsxRiL3zz9FzR15w6Tw,5,Jason V.,jason,Male,Ulysses S. Grant National Historic Site,4.5,63123,27,*
826,1,HDRXhkwl7s9x0e7vO5bXBg,q3CNd8DCuzNs4klkOqcRfA,5,Sandy H.,sandy,Both,Ulysses S. Grant National Historic Site,4.5,63123,27,*
827,2,HDRXhkwl7s9x0e7vO5bXBg,16mtM-MxNLewoU26Pd5IPw,5,Mimi W.,mimi,Female,Ulysses S. Grant National Historic Site,4.5,63123,27,*
828,0,HKS-63JzfR0DMNVLBuokYw,QvS2EupRJ0Z57mLRGKcZpw,5,Vivienne C.,vivienne,Female,Mission Taco Joint,4.0,63130,948,$$
832,1,HKS-63JzfR0DMNVLBuokYw,MTzebneTY6BnggsmyGR5VA,4,Abby P.,abby,Female,Mission Taco Joint,4.0,63130,948,$$
836,2,HKS-63JzfR0DMNVLBuokYw,GHWez2gwjEp_xdovt01UnA,4,Melody S.,melody,Female,Mission Taco Joint,4.0,63130,948,$$
840,0,HTR4v_7fnu6PyaQ1c6UEFw,f4XsFrFMDA9TiEyC_MT2ZQ,5,Michele F.,michele,Female,Fergie's Bar & Restaurant,4.0,63125,27,$
841,1,HTR4v_7fnu6PyaQ1c6UEFw,l1y6sbY_gHnx_uCkwRJ6eQ,1,Carolyn T.,carolyn,Female,Fergie's Bar & Restaurant,4.0,63125,27,$
842,2,HTR4v_7fnu6PyaQ1c6UEFw,WN_jG6Zbs-0HsiE-s4ToFQ,1,Kelly M.,kelly,Female,Fergie's Bar & Restaurant,4.0,63125,27,$
843,0,Hn5wSB6hKqKs-_fzAIocJA,mdrxYrdn2qrIORe55sJAyQ,5,Toylonda G.,toylonda,,Cork Wine Bar,4.0,63135,44,$$
846,1,Hn5wSB6hKqKs-_fzAIocJA,XgGs-xd5JFTRzShIO7TKXw,2,Gerri C.,gerri,Female,Cork Wine Bar,4.0,63135,44,$$
849,2,Hn5wSB6hKqKs-_fzAIocJA,Pib2AaEkJ2srsNEeLgawoA,5,Gloria A.,gloria,Female,Cork Wine Bar,4.0,63135,44,$$
852,0,HtD7RhKMdovXiqr4nTiMqg,B2hpNpt68n2JICcB3z-DQQ,5,Gia Marie H.,gia,Both,Peking Chop Suey,4.0,63136,6,$
853,1,HtD7RhKMdovXiqr4nTiMqg,UnZwGxThNn3XkH8yDtFpdg,5,Keyonna M.,keyonna,,Peking Chop Suey,4.0,63136,6,$
854,2,HtD7RhKMdovXiqr4nTiMqg,x_OdzawLjUhCwYEWKuaLqA,5,Gary J.,gary,Male,Peking Chop Suey,4.0,63136,6,$
855,0,HzUJO2v5lUEIeYoOYsdWbw,U-dVODKc13qLnSUq3HqQQQ,5,Anna M.,anna,Female,Russell's on Macklind,4.5,63109,492,$$
858,1,HzUJO2v5lUEIeYoOYsdWbw,ZjJ2fmZsY3jKLbElCRXsLA,4,Sinead S.,sinead,Female,Russell's on Macklind,4.5,63109,492,$$
861,2,HzUJO2v5lUEIeYoOYsdWbw,FgRojpzVhGc-mTxsuWAf6Q,5,Rob L.,rob,Male,Russell's on Macklind,4.5,63109,492,$$
864,0,I8cL6l-Yu3CyHPXlFmOhtQ,mD_HakDVQ5DUTY_rFmVY8w,5,Nicole R.,nicole,Female,Louie's Wine Dive & Clayton Kitchen,4.0,63105,219,$$
865,1,I8cL6l-Yu3CyHPXlFmOhtQ,jqLVAAW_DXeXZMlkqfUfkg,4,Beck E.,beck,Male,Louie's Wine Dive & Clayton Kitchen,4.0,63105,219,$$
866,2,I8cL6l-Yu3CyHPXlFmOhtQ,5eH6wbv1kSz9XAC_Bsl8sg,4,Devon B.,devon,Both,Louie's Wine Dive & Clayton Kitchen,4.0,63105,219,$$
867,0,IKNzIuxHAfj1UGyvvzOENA,AQm7w3DcKAP_gItTNKKCHg,5,Becca L.,becca,Female,Gypsy Caravan,5.0,63121,6,$$
868,1,IKNzIuxHAfj1UGyvvzOENA,G_Hj2pfwlc-e8P60jl7Kfw,5,Stewart P.,stewart,Male,Gypsy Caravan,5.0,63121,6,$$
869,2,IKNzIuxHAfj1UGyvvzOENA,ERHXzQeIr9XCwPypNjOx1w,5,Amanda Z.,amanda,Female,Gypsy Caravan,5.0,63121,6,$$
870,0,INGFx5d5dnmhw0wfkDqx2g,k1HIuOOkOinVQsz7ZQ2G7w,5,Jason B.,jason,Male,Vincenzo's,4.0,63135,36,$$
873,1,INGFx5d5dnmhw0wfkDqx2g,hwh3jeFN4BhphzSIQpelqA,5,Curt D.,curt,Male,Vincenzo's,4.0,63135,36,$$
876,2,INGFx5d5dnmhw0wfkDqx2g,IsaYAjOEWZoi1zUCQg5qRw,4,Lisa P.,lisa,Female,Vincenzo's,4.0,63135,36,$$
879,0,IO3apWfFnKPO2XRFmGfTEw,BI9c8Z6eaX56jnS6d8UH3Q,5,Lizzy L.,lizzy,Female,Nathaniel Reid Bakery,5.0,63122,341,$
881,1,IO3apWfFnKPO2XRFmGfTEw,wdiTIQ_PAMS5NWvQ4VqSFA,4,Janice C.,janice,Female,Nathaniel Reid Bakery,5.0,63122,341,$
883,2,IO3apWfFnKPO2XRFmGfTEw,ll1eAXRV2qxcHWpkOZAKrA,5,Michael R.,michael,Male,Nathaniel Reid Bakery,5.0,63122,341,$
885,0,IU8Ehms54P1_NV-9uMBSyA,_5ofTzi0y2EklkAzm5luSQ,5,Myrna V.,myrna,Female,Great Harvest Bread Company,4.5,63122,38,$
886,1,IU8Ehms54P1_NV-9uMBSyA,hTqILx5W8xf227SSuPFJmA,2,Richard E.,richard,Male,Great Harvest Bread Company,4.5,63122,38,$
887,2,IU8Ehms54P1_NV-9uMBSyA,c7ZyU3STk24RwQVmTw7hSg,5,Haley B.,haley,Female,Great Harvest Bread Company,4.5,63122,38,$
888,0,IZv79jZv6el1sBHrG7426g,kLpOLnoErJZlAb6nVtNb6Q,5,John D.,john,Male,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$
889,1,IZv79jZv6el1sBHrG7426g,QZjUrEI6rQsmJFtd57_syQ,5,Joyce G.,joyce,Female,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$
890,2,IZv79jZv6el1sBHrG7426g,tZLbLmfeDLUr1Mr4QjgEWg,5,Brad C.,brad,Male,J Gilbert's Wood-Fired Steaks & Seafood St Louis,4.0,63131,214,$$$
891,0,I_3LMZ_1m2mzR0oLIOePIg,VQE4d0ta6TYdO72uVqp95Q,5,Cyb R.,cyb,,Pappy's Smokehouse,4.5,63103,3708,$$
896,1,I_3LMZ_1m2mzR0oLIOePIg,f3EAibO7koFljMPmAq0iUg,5,Prasiddha H.,prasiddha,,Pappy's Smokehouse,4.5,63103,3708,$$
901,2,I_3LMZ_1m2mzR0oLIOePIg,Td75v5DPEq7J_KzuhFPGHw,5,Bob S.,bob,Male,Pappy's Smokehouse,4.5,63103,3708,$$
906,0,IdIOZSbnLRcN1dG5PDXDeA,3xYYX2v5Wu4K8-b7jsrwWA,4,Maggie Z.,maggie,Female,Fuzzy's Taco Shop,3.0,63119,290,$
907,1,IdIOZSbnLRcN1dG5PDXDeA,Ukf51ykF_GjR61c_x075mw,1,Mike P.,mike,Male,Fuzzy's Taco Shop,3.0,63119,290,$
908,2,IdIOZSbnLRcN1dG5PDXDeA,9z2wbxvo3e6z9Ll6zqQSmw,2,Chie F.,chie,Both,Fuzzy's Taco Shop,3.0,63119,290,$
909,0,IzYE3fXqNgHIOFmY7nVQvA,gdWfMDe2emCafEQdr3262w,5,Jonnathan J.,jonnathan,Male,Byrd & Barrel,4.0,63118,350,$$
911,1,IzYE3fXqNgHIOFmY7nVQvA,7RG-I7-h_9s_b7X36OwV9Q,3,Rich G.,rich,Male,Byrd & Barrel,4.0,63118,350,$$
913,2,IzYE3fXqNgHIOFmY7nVQvA,0-tM-dcXiawtXW46AGKfsQ,5,Eric N.,eric,Male,Byrd & Barrel,4.0,63118,350,$$
915,0,IzzPfs4k3HYGKjTfkZdzsw,f0yJh84LZZopqO1_LD39og,4,Deanna J.,deanna,Female,Chick-fil-A,4.0,63127,35,$
916,1,IzzPfs4k3HYGKjTfkZdzsw,PPlJT4ZTL-_PcHuGpdCWIw,1,Jaden H.,jaden,Both,Chick-fil-A,4.0,63127,35,$
917,2,IzzPfs4k3HYGKjTfkZdzsw,ltWhOyRlxY_Yht8FON3vMQ,3,Raul E.,raul,Male,Chick-fil-A,4.0,63127,35,$
918,0,JKmqeigSs6vLKpjoRPhLug,pD09JeI2h7BMBOz_gKSWnQ,4,Lloyd C.,lloyd,Male,C-W Fried & Grill,4.5,63137,3,$
920,1,JKmqeigSs6vLKpjoRPhLug,9wB7IjnGa8JJvnzFbaqdvQ,4,Damo R.,damo,,C-W Fried & Grill,4.5,63137,3,$
922,2,JKmqeigSs6vLKpjoRPhLug,DOzRvxnAG6UN4M1lOZLcAA,5,JULIUS R.,julius,Male,C-W Fried & Grill,4.5,63137,3,$
924,0,JQXKCQPIeoxzy6x119X6mQ,wD_y9rZ8zI8tJ8rKYcUkoQ,4,Penny L.,penny,Female,Las Fuentes Mexican Restaurant,3.5,63129,60,$$
925,1,JQXKCQPIeoxzy6x119X6mQ,vCL-kmFWXh6Vmd2kdIke-g,5,Colleen M.,colleen,Female,Las Fuentes Mexican Restaurant,3.5,63129,60,$$
926,2,JQXKCQPIeoxzy6x119X6mQ,Yauw95lPzTFyd7WRD9FLkA,1,Antonio R.,antonio,Male,Las Fuentes Mexican Restaurant,3.5,63129,60,$$
927,0,JREsjrhPhAScYML7Y-EdQQ,AoHL4bAmDVyaxZvL1mG4Mw,5,Holly T.,holly,Female,Kemoll's Italian Restaurant,3.5,63146,225,$$$
928,1,JREsjrhPhAScYML7Y-EdQQ,EJEXAiGTgq3M1YvUTAd-Tw,5,Chris A.,chris,Male,Kemoll's Italian Restaurant,3.5,63146,225,$$$
929,2,JREsjrhPhAScYML7Y-EdQQ,oXqsmYNPXSqWAeSxRjKnZQ,4,Stephanie M.,stephanie,Female,Kemoll's Italian Restaurant,3.5,63146,225,$$$
930,0,JkBiCY04rSSAa7qrawqUsg,HbmxZDU6i1DmMzQbljKxOw,5,Elizabeth G.,elizabeth,Female,The Boardwalk Cafe,3.5,63119,154,$
931,1,JkBiCY04rSSAa7qrawqUsg,9_bzgiwEF8YQffXk60V0uA,5,Ezgi I.,ezgi,Female,The Boardwalk Cafe,3.5,63119,154,$
932,2,JkBiCY04rSSAa7qrawqUsg,fazYunqVoGnd5cdC6L-17g,3,Matthew W.,matthew,Male,The Boardwalk Cafe,3.5,63119,154,$
933,0,Jmlqb5UYfygtUXugrpywjg,Km-43ZuXJjxPZlYFyFtxng,5,Anna M.,anna,Female,First Watch,4.0,63122,103,$$
935,1,Jmlqb5UYfygtUXugrpywjg,EKAh-MrSloMuzu7aa1b9FQ,4,Alyssa C.,alyssa,Female,First Watch,4.0,63122,103,$$
937,2,Jmlqb5UYfygtUXugrpywjg,6FAb2qUhlMHQ_YBfD0bM0w,5,John B.,john,Male,First Watch,4.0,63122,103,$$
939,0,Jpp41f0uoOMTnQQSAfKDkg,U1CGn_abCrdftYzCf1ZV_A,5,Jillian M.,jillian,Female,Frida's,4.0,63130,218,$$
940,1,Jpp41f0uoOMTnQQSAfKDkg,DRn85g3gCh2woHDqqxZd7Q,1,John K.,john,Male,Frida's,4.0,63130,218,$$
941,2,Jpp41f0uoOMTnQQSAfKDkg,7LDd8J5rLnPir-CzPP7LsQ,4,Amy V.,amy,Female,Frida's,4.0,63130,218,$$
942,0,Jv8lYSZPxY0rzkSpgo7BIw,IBKPxRHtnVJJzZ3mQfkhOQ,4,Ben S.,ben,Male,Big Boyz Burgers and More,4.0,63134,22,$
944,1,Jv8lYSZPxY0rzkSpgo7BIw,2zZGz0ty5juXCvo3-7GVyg,4,Heather L.,heather,Female,Big Boyz Burgers and More,4.0,63134,22,$
946,2,Jv8lYSZPxY0rzkSpgo7BIw,GdLVcR2vhMkFvRUiuSU39w,5,Edwin M.,edwin,Male,Big Boyz Burgers and More,4.0,63134,22,$
948,0,K-WNeHq2Mg3nZITLAlblAA,pnTp_8DMEnkeHHFH7VwH7A,5,Brandi H.,brandi,Female,Mandarin Inn,4.5,63115,3,$
949,1,K-WNeHq2Mg3nZITLAlblAA,x3z7MSzevz9Chzn5aZUWhQ,5,Mr. Cofman W.,mr.,,Mandarin Inn,4.5,63115,3,$
950,2,K-WNeHq2Mg3nZITLAlblAA,Y2MUBaoicFuxnDPg66m9pA,4,Kevin W.,kevin,Male,Mandarin Inn,4.5,63115,3,$
951,0,KChWMIHxMChTE11ZVsIVZw,BOvl5atPC8JEy3vvS5qldg,5,Danielle P.,danielle,Female,Sub Zero Vodka Bar,3.5,63108,502,$$
953,1,KChWMIHxMChTE11ZVsIVZw,ajKqWskzBg9R0jGfsep6bg,3,Daniel G.,daniel,Male,Sub Zero Vodka Bar,3.5,63108,502,$$
955,2,KChWMIHxMChTE11ZVsIVZw,jm-amFZ7_5mXzYobsUkLzw,1,Kyle J.,kyle,Male,Sub Zero Vodka Bar,3.5,63108,502,$$
957,0,KWIapYSSHxfZ1NQFpV2S9g,74_yUAxUFF1xJL6bGTAePw,5,Deanna J.,deanna,Female,2Schae Cafe,4.5,63108,272,$
960,1,KWIapYSSHxfZ1NQFpV2S9g,2ok359ALBnw1h2y4gtS3Aw,4,Adam P.,adam,Male,2Schae Cafe,4.5,63108,272,$
963,2,KWIapYSSHxfZ1NQFpV2S9g,IMWC8SmLW4yMlic5Qz0tYw,5,Nikki R.,nikki,Female,2Schae Cafe,4.5,63108,272,$
966,0,Kckd4rK3LP6bSKoMIuWwIw,lWs7vqPqXk490jEZFwmBaA,4,Mark T.,mark,Male,Grant's Trail,4.5,63123,20,*
968,1,Kckd4rK3LP6bSKoMIuWwIw,uKUmtIOv7xQ5__hfmxtUnA,5,Andrew M.,andrew,Male,Grant's Trail,4.5,63123,20,*
970,2,Kckd4rK3LP6bSKoMIuWwIw,1lkIvD8JjUULde6IsGxKMw,5,Kristy C.,kristy,Female,Grant's Trail,4.5,63123,20,*
972,0,KdAWjL9MKjpJzEeI902qBA,cSdT83w3MT_Ehg-KAbNy3g,5,Dani H.,dani,Both,Corner 17,4.0,63112,496,$$
976,1,KdAWjL9MKjpJzEeI902qBA,M2FWfSS3oK_Ny8qGQB3jGg,4,Toby M.,toby,Male,Corner 17,4.0,63112,496,$$
980,2,KdAWjL9MKjpJzEeI902qBA,vV9kRIxZLZG9vlrN3HBj0g,4,Ella D.,ella,Female,Corner 17,4.0,63112,496,$$
984,0,KhKcgF3zi6J_M6HBzkFkLg,_uQc0UK9IcmmRmlM-F_4MA,4,Kiwi C.,kiwi,,Evangeline's Bistro and Music House,4.0,63108,304,$$
985,1,KhKcgF3zi6J_M6HBzkFkLg,pmGQTY66WP012yt9c0F-CQ,2,Michael G.,michael,Male,Evangeline's Bistro and Music House,4.0,63108,304,$$
986,2,KhKcgF3zi6J_M6HBzkFkLg,5d8L4ZwXPsFSVILh-EAyAA,1,Joeanthony J.,joeanthony,,Evangeline's Bistro and Music House,4.0,63108,304,$$
987,0,KrvRJSXUV-l8HPpS08eaSQ,Lbgd9vtSsy0LAlDw50-UNA,4,Erin M.,erin,Female,Gregg's Bar & Grill,4.0,63147,13,$$
988,1,KrvRJSXUV-l8HPpS08eaSQ,8o8PIvdCECZ8GudrMYnOFA,3,P. J.,p.,,Gregg's Bar & Grill,4.0,63147,13,$$
989,2,KrvRJSXUV-l8HPpS08eaSQ,ej9MsgrFYShoL7KEcw6lSA,5,Robin H.,robin,Both,Gregg's Bar & Grill,4.0,63147,13,$$
990,0,L-VNs3YquPGKVsXl2Ze-Yg,vLORyNBflELvsrLKrRd-zg,5,Eric N.,eric,Male,Peacemaker Lobster and Crab,4.0,63104,670,$$
992,1,L-VNs3YquPGKVsXl2Ze-Yg,iVFiI7HbGRyDPvUd0ZKdHQ,4,Kelly M.,kelly,Female,Peacemaker Lobster and Crab,4.0,63104,670,$$
994,2,L-VNs3YquPGKVsXl2Ze-Yg,AMsFS58a7AZYebJ5piSKXA,2,Rich G.,rich,Male,Peacemaker Lobster and Crab,4.0,63104,670,$$
996,0,LGYIhGqbYakMMdsn_GCzJg,cEeCN-frAaC2ZtVEULq4jQ,5,Gina F.,gina,Female,Anthonino's Taverna,4.5,63110,822,$$
1000,1,LGYIhGqbYakMMdsn_GCzJg,122SgFfuYJlstfncDI8Piw,3,Shruthi S.,shruthi,Female,Anthonino's Taverna,4.5,63110,822,$$
1004,2,LGYIhGqbYakMMdsn_GCzJg,1YlYlHcyySwkhLd9yAGBHw,2,Zach J.,zach,Male,Anthonino's Taverna,4.5,63110,822,$$
1008,0,LMeczyPxu7WZNi3HKWGoUg,aJ-Eflv-QSlJ-ezRdvMH0Q,5,Bill W.,bill,Male,24:1 Coffee House/cafe,5.0,63133,16,$
1009,1,LMeczyPxu7WZNi3HKWGoUg,qRV-YkMjRK4D0oHuMaYQmg,5,Beck E.,beck,Male,24:1 Coffee House/cafe,5.0,63133,16,$
1010,2,LMeczyPxu7WZNi3HKWGoUg,U6ZZ8ENJ2GoX2IQzTt-LXQ,3,Rachel D.,rachel,Female,24:1 Coffee House/cafe,5.0,63133,16,$
1011,0,LhtzbTj2QSuNUXFszSKD8w,Q6LblU1EKzYTe1FDW3lQNQ,5,Mary Ann D.,mary,Female,Circa STL,4.0,63131,116,$$
1012,1,LhtzbTj2QSuNUXFszSKD8w,yrmljza7yg9BFltv2EUYCQ,3,Doug M.,doug,Male,Circa STL,4.0,63131,116,$$
1013,2,LhtzbTj2QSuNUXFszSKD8w,5m7bzr_fHo6LJjjvnlECHg,4,kendy e.,kendy,Female,Circa STL,4.0,63131,116,$$
1014,0,LmKpHMXSsm36viJOGVodFw,54HSSXnPvFR6UiBXxbOfCw,5,Stephanie B.,stephanie,Female,Missouri Botanical Garden,4.5,63110,378,*
1016,1,LmKpHMXSsm36viJOGVodFw,19uYLLXE147Fyjq3qrkIPg,4,Ken O.,ken,Male,Missouri Botanical Garden,4.5,63110,378,*
1018,2,LmKpHMXSsm36viJOGVodFw,LgM83HMK0bcjMwKCAya4zA,5,Michelle U.,michelle,Female,Missouri Botanical Garden,4.5,63110,378,*
1020,0,M0r9lUn2gLFYgIwIfG8-bQ,5bipUubS0557YHfY2AM4VQ,4,Lucy L.,lucy,Female,Baileys' Range,3.5,63101,1443,$$
1025,1,M0r9lUn2gLFYgIwIfG8-bQ,01qda-AP9BqK0t28oNWccA,3,Katy C.,katy,Female,Baileys' Range,3.5,63101,1443,$$
1030,2,M0r9lUn2gLFYgIwIfG8-bQ,hesZ3eeYfh1XPO2_YrwPZw,2,Alison N.,alison,Female,Baileys' Range,3.5,63101,1443,$$
1035,0,MSwNC4HmQmv2Hh8WYn2XqA,ttzWnXc34jgEEHK2Vt1-8Q,5,Tyler P.,tyler,Both,Three Kings Public House,3.5,63131,177,$$
1036,1,MSwNC4HmQmv2Hh8WYn2XqA,l-0oLXzxHaJCpIHtUZUXQA,2,Anna F.,anna,Female,Three Kings Public House,3.5,63131,177,$$
1037,2,MSwNC4HmQmv2Hh8WYn2XqA,d_PzIPguALhJPfLkpVpdaA,4,Anna M.,anna,Female,Three Kings Public House,3.5,63131,177,$$
1038,0,MU38C5Fu2ER5PwwPWQMyHw,gsi0GJh11gEP42D2m_PqfA,3,Lloyd C.,lloyd,Male,Hardees,2.0,63137,6,$
1040,1,MU38C5Fu2ER5PwwPWQMyHw,7AtDx2k6PsojzcnzJUVVhA,4,Stephen H.,stephen,Male,Hardees,2.0,63137,6,$
1042,2,MU38C5Fu2ER5PwwPWQMyHw,ggpfeSxARe3yuZ4VxlQ9vw,1,Zachary V.,zachary,Male,Hardees,2.0,63137,6,$
1044,0,MZRvuUt9WUDI2hHFHyQi8w,uEtV7UPuHVkH9L3toPe6zg,5,Deborah F.,deborah,Female,Lombardo's Restaurant,3.0,63134,109,$$
1045,1,MZRvuUt9WUDI2hHFHyQi8w,6ixXFRU_zn1FW498nEsWlg,2,Alvaro P.,alvaro,Male,Lombardo's Restaurant,3.0,63134,109,$$
1046,2,MZRvuUt9WUDI2hHFHyQi8w,Min9p9sv_awPgK3DDYMJZw,5,Heather C.,heather,Female,Lombardo's Restaurant,3.0,63134,109,$$
1047,0,MaYb7qMN6BomP1zQGj3Wjg,76uBpbWLs7qL9EAymxCT-Q,5,B B.,b,,Pi Pizzeria - Delmar Loop,4.0,63112,605,$$
1050,1,MaYb7qMN6BomP1zQGj3Wjg,7MJmFdzz3rH6WaEBRmf9kA,4,Alexa H.,alexa,Female,Pi Pizzeria - Delmar Loop,4.0,63112,605,$$
1053,2,MaYb7qMN6BomP1zQGj3Wjg,yPnk9HUIQ60WQ0deGYGJ_g,4,William D.,william,Male,Pi Pizzeria - Delmar Loop,4.0,63112,605,$$
1056,0,Mbkt43sUBsvXRxmrJrZFhQ,t9iEId_zEEJZdhbvjON1ag,5,Jennifer A.,jennifer,Female,Circle 7 Ranch,4.0,63131,141,$$
1057,1,Mbkt43sUBsvXRxmrJrZFhQ,lwtImijQehwGCHr0LDIDmg,4,Stacey T.,stacey,Female,Circle 7 Ranch,4.0,63131,141,$$
1058,2,Mbkt43sUBsvXRxmrJrZFhQ,M2WVZ828sCiPwmEvBeK0nQ,5,Brent P.,brent,Male,Circle 7 Ranch,4.0,63131,141,$$
1059,0,Mc-YbGuvj3qYlkMfGjw6dQ,msDZEVMXYbDm8Ru4WeYB-w,5,ShoKill B.,shokill,,St. Louis Fish & Chicken Grill,4.0,63135,13,$
1061,1,Mc-YbGuvj3qYlkMfGjw6dQ,PjE51T6jnds_PgdWAElunA,4,Heather L.,heather,Female,St. Louis Fish & Chicken Grill,4.0,63135,13,$
1063,2,Mc-YbGuvj3qYlkMfGjw6dQ,EaFtgfZL73-Zz3sqnbQDGw,5,Sheila J.,sheila,Female,St. Louis Fish & Chicken Grill,4.0,63135,13,$
1065,0,Mgaxy0pJAlhAjdNivhu82A,OlAsVBdjovtljwWvg4i0Zw,5,Hannah P.,hannah,Female,Pad Thai,4.5,63128,254,$$
1067,1,Mgaxy0pJAlhAjdNivhu82A,ccaRHyjRD8_fNInbp9whIA,4,Christy A.,christy,Female,Pad Thai,4.5,63128,254,$$
1069,2,Mgaxy0pJAlhAjdNivhu82A,aY7LOBwi3S3ZKcC8JTTTyg,4,Alicia O.,alicia,Female,Pad Thai,4.5,63128,254,$$
1071,0,Mnr3Qp-sPIpuIjKzENqxVg,zsIck-x89pvdN1h-GQPdKw,5,Nataura H.,nataura,,Krab Kingz,3.0,63136,11,*
1072,1,Mnr3Qp-sPIpuIjKzENqxVg,CiSQozj4qMsVLN9D8VQe2A,4,Tiphany S.,tiphany,Female,Krab Kingz,3.0,63136,11,*
1073,2,Mnr3Qp-sPIpuIjKzENqxVg,AbF3Tsu6ECRQ47EJqPO2jQ,2,LaShaye G.,lashaye,,Krab Kingz,3.0,63136,11,*
1074,0,Mr7Aov2n7wPCpwaUxk8lCw,bvUt2ZfoczatqVVhPau6RA,5,Gil R.,gil,Both,Mango,4.0,63101,901,$$
1079,1,Mr7Aov2n7wPCpwaUxk8lCw,ntzzt2y6_QffFV3h8-qp4A,3,Matthew S.,matthew,Male,Mango,4.0,63101,901,$$
1084,2,Mr7Aov2n7wPCpwaUxk8lCw,_ZKUKlx5rZUp9JV2lOiJAg,5,Mary D.,mary,Female,Mango,4.0,63101,901,$$
1089,0,MuKoTR56s6elHEI2wUkgJA,7FUa7mrc5Ho_Gw42NI-6CA,5,Travis T.,travis,Male,Grace Meat + Three,4.5,63110,351,$$
1090,1,MuKoTR56s6elHEI2wUkgJA,Sfx_Gdl9jlyQPfLingFwzg,4,Katie G.,katie,Female,Grace Meat + Three,4.5,63110,351,$$
1091,2,MuKoTR56s6elHEI2wUkgJA,q8MzAHGnLtg50cBqho1isg,4,Aliyah W.,aliyah,Female,Grace Meat + Three,4.5,63110,351,$$
1092,0,NBQ3cohPneJe1I40O9QGuw,ewdu6rA0JEmQG_sJyCuXXA,5,Andrew M.,andrew,Male,Bartolino's South,4.0,63123,92,$$
1094,1,NBQ3cohPneJe1I40O9QGuw,TGfg7m2UKNT3Z_lYnRwPeg,5,Doug M.,doug,Male,Bartolino's South,4.0,63123,92,$$
1096,2,NBQ3cohPneJe1I40O9QGuw,JUNLXJTroLGjPzkF6XqD3Q,5,Joe B.,joe,Male,Bartolino's South,4.0,63123,92,$$
1098,0,NHb6QTrJOnyIj-Zd0fYzFg,888QokKqwOxZh6jGpoJ5Kw,5,Carol L.,carol,Female,Bogart's Smokehouse,4.5,63104,1348,$$
1104,1,NHb6QTrJOnyIj-Zd0fYzFg,4CIDMfmRzhbCSb9UJzQrFw,4,Zack G.,zack,Male,Bogart's Smokehouse,4.5,63104,1348,$$
1110,2,NHb6QTrJOnyIj-Zd0fYzFg,wQikfUVlqngIhiuUzCAV1g,4,Derek D.,derek,Male,Bogart's Smokehouse,4.5,63104,1348,$$
1116,0,NJaR_2hke7NNAC6l1Ohr8g,iCTMXFlP4x_JnKY1bj8OHA,5,Zack G.,zack,Male,El Burro Loco,4.0,63108,391,$$
1119,1,NJaR_2hke7NNAC6l1Ohr8g,9L3hV-9G2DXwtE8g4032LA,5,Chase P.,chase,Male,El Burro Loco,4.0,63108,391,$$
1122,2,NJaR_2hke7NNAC6l1Ohr8g,Zz4lm-cF208Q80tHe34Xpw,4,Adam P.,adam,Male,El Burro Loco,4.0,63108,391,$$
1125,0,NYcXibc_RzSI7wgGbidi8w,GBs8IM4yZycEs28g_bYi_w,5,Ginger H.,ginger,Both,Dao Tien,4.0,63132,189,$
1128,1,NYcXibc_RzSI7wgGbidi8w,8KDP1bLCqDxhRuUgarWrkw,4,Kelly C.,kelly,Female,Dao Tien,4.0,63132,189,$
1131,2,NYcXibc_RzSI7wgGbidi8w,pjx4VW_-zrO63ljgCGNWnQ,3,Lynn A.,lynn,Female,Dao Tien,4.0,63132,189,$
