,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price,price_num
5591,0,jAaVnUKLITkuhzwXIe0vLQ,iKw9gh9YmF-A4y5cApsy_w,5,Fred A.,fred,Male,Cafe Mogador,4.5,11211,1144,$$,2
5593,1,jAaVnUKLITkuhzwXIe0vLQ,rloTo7G0buUg121U048vKQ,4,Sandra S.,sandra,Female,Cafe Mogador,4.5,11211,1144,$$,2
5595,0,jE5_yPypanQLdYe7-f__dA,g21I-KKNYRuTVjWBHZWDyw,4,Christopher M.,christopher,Male,Toad Style,4.0,11221,349,$$,2
5597,1,jE5_yPypanQLdYe7-f__dA,KM4la-UfKsD6Of-mORuOaA,3,Carlos P.,carlos,Male,Toad Style,4.0,11221,349,$$,2
5599,2,jE5_yPypanQLdYe7-f__dA,0A3jTkby4enpIo5dZ5KrPA,1,Rachel M.,rachel,Female,Toad Style,4.0,11221,349,$$,2
5601,0,jFYEsw6_4y4VMpSVB863sw,58vXikao5fQVZaSYWcAerA,5,Kellianne H.,kellianne,Female,Mojave,3.5,11105,710,$$,2
5602,1,jFYEsw6_4y4VMpSVB863sw,mVu7YpfM5KgwKP6SRTjXvw,1,Basia L.,basia,Female,Mojave,3.5,11105,710,$$,2
5603,2,jFYEsw6_4y4VMpSVB863sw,55mIF1btz4sFBfYyXL2d6A,5,Jackie C.,jackie,Female,Mojave,3.5,11105,710,$$,2
5604,0,jLK1bJkvBAWEGrmigscn0w,UfhixZBDtcIa6pmfCm0HRA,4,Cynthia Y.,cynthia,Female,Martha's Country Bakery,3.5,11361,1114,$$,2
5610,1,jLK1bJkvBAWEGrmigscn0w,lGQIlfGQl9wtVa040GucCQ,5,Levin S.,levin,Male,Martha's Country Bakery,3.5,11361,1114,$$,2
5616,0,jRhMGHISqe44FM9HR-m9kQ,R8AvMDZWDXRc8u6sSG76Tw,5,Samina C.,samina,Female,Sweet Cats Cafe,4.0,11366,186,$$,2
5618,1,jRhMGHISqe44FM9HR-m9kQ,8q_kaX3KWpPAlIOcTUfwgw,3,Anju S.,anju,Female,Sweet Cats Cafe,4.0,11366,186,$$,2
5620,2,jRhMGHISqe44FM9HR-m9kQ,yhGIb8MvLmyVyRo9MAHeLA,3,Nick C.,nick,Male,Sweet Cats Cafe,4.0,11366,186,$$,2
5622,0,jUQUJP51MOJEjOXfyceq0w,5bfj6SYzpVYKo33vqYOS9Q,5,Erika M.,erika,Female,Smorgasburg - Prospect Park,4.5,11225,288,$$,2
5623,2,jUQUJP51MOJEjOXfyceq0w,NmE7i8k6A3PHhmO0uHJThA,5,Ravina S.,ravina,Female,Smorgasburg - Prospect Park,4.5,11225,288,$$,2
5624,0,jVYyth-tq-o9o6T54oAWOA,h7PI_Ka5fVjnqGLL09F4TQ,5,Ginny Gigi D.,ginny,Female,The Ozone Diner,4.0,11414,236,$$,2
5630,2,jVYyth-tq-o9o6T54oAWOA,YsdH-SeqGBuvbVwmmG4JmQ,4,Tita C.,tita,Female,The Ozone Diner,4.0,11414,236,$$,2
5636,0,jWC4mD-yy-IzuZxU5ctAKw,Ag6MVHCjWc8GLa9FQOEboA,5,Nhi D.,nhi,Male,Mia's Bakery,4.5,11201,631,$,1
5637,2,jWC4mD-yy-IzuZxU5ctAKw,sstTgB0qZFxctTijcjL-Tw,4,Suki C.,suki,Female,Mia's Bakery,4.5,11201,631,$,1
5638,0,jc_XQPbSCwMHsXLfinXA6A,45uFR5xk0sfD2Yt5OiVSrQ,5,Sweta G.,sweta,Female,Pr&ince,4.5,07302,402,$$,2
5639,1,jc_XQPbSCwMHsXLfinXA6A,NonMQxxZ3KgD6cvcEefkkA,5,Marilyn R.,marilyn,Female,Pr&ince,4.5,07302,402,$$,2
5640,2,jc_XQPbSCwMHsXLfinXA6A,RgP6bjOsglHFPkYcEXFJLQ,2,James P.,james,Male,Pr&ince,4.5,07302,402,$$,2
5641,0,jhpeHVxJSmGdD61MTrKi7A,cq5HYk8wUnDramu9OLefSQ,4,Yoly B.,yoly,Female,Salud Bar & Grill,4.0,11207,291,$$,2
5644,2,jhpeHVxJSmGdD61MTrKi7A,RemgKFK5dHhDZeRhN7CDug,3,Mayra S.,mayra,Female,Salud Bar & Grill,4.0,11207,291,$$,2
5647,0,jhvlGPnHMZYJUMrc2XrSDg,8Bre4XFtaDxXsVeimJC-Dg,4,Darlene C.,darlene,Female,Estrellita Poblana,4.0,10462,247,$$,2
5651,1,jhvlGPnHMZYJUMrc2XrSDg,lZ_b1gmSDhaSY8dH6RBHAA,1,Fernando D.,fernando,Male,Estrellita Poblana,4.0,10462,247,$$,2
5655,2,jhvlGPnHMZYJUMrc2XrSDg,hlqmnCQOc91ZjShP39Marw,2,maria l.,maria,Female,Estrellita Poblana,4.0,10462,247,$$,2
5659,1,jjJc_CrkB2HodEinB6cWww,VLTEsCPUJJ-TpWAgPz_99g,5,Bryan S.,bryan,Male,LoveMama,4.5,10003,4731,$$,2
5665,2,jjJc_CrkB2HodEinB6cWww,yvyU6yq9SVtBaXDE4VonoA,2,Carol Y.,carol,Female,LoveMama,4.5,10003,4731,$$,2
5671,0,jk1czy1OiwpEBlWxM8wDlw,sSp1rx9cM4PAqEI_0OvH_w,5,Shirley S.,shirley,Female,Buttah,5.0,11385,104,$$,2
5673,1,jk1czy1OiwpEBlWxM8wDlw,gWyBFYfbXowgAP9ukx0TdQ,5,Simon W.,simon,Male,Buttah,5.0,11385,104,$$,2
5675,2,jk1czy1OiwpEBlWxM8wDlw,2_QrvSEA1RzQ3u5VPjcyfw,5,Trisha H.,trisha,Female,Buttah,5.0,11385,104,$$,2
5677,0,jl8OVWx5XYUk5LbRoMy8fQ,x3KoUbPOlidFt150rC5Mwg,5,Jerry D.,jerry,Male,Ciro's Pastry Shop,4.0,11694,36,$$,2
5678,1,jl8OVWx5XYUk5LbRoMy8fQ,xWi5r_8xF_nTSvrW1w2A_A,5,Patricia H.,patricia,Female,Ciro's Pastry Shop,4.0,11694,36,$$,2
5679,2,jl8OVWx5XYUk5LbRoMy8fQ,sGm79ZDWidwtIdE0MVwgfQ,1,Nicole C.,nicole,Female,Ciro's Pastry Shop,4.0,11694,36,$$,2
5680,0,jmcz1-H-p3R5SEnhc9jORg,0SkTbJIEY4MXQq3zVleukQ,5,Laura H.,laura,Female,Curry on Pizza,4.0,11001,145,$$,2
5684,1,jmcz1-H-p3R5SEnhc9jORg,4s6Wgd2FV5LBd9QcZPd19w,5,Christian Y.,christian,Male,Curry on Pizza,4.0,11001,145,$$,2
5688,2,jmcz1-H-p3R5SEnhc9jORg,M3frlLqJDGbb7w6ktTxvsQ,5,Patrick W.,patrick,Male,Curry on Pizza,4.0,11001,145,$$,2
5692,2,jnEv25Y2DosTq2sNnvmC9g,4ekywb0OEke8Qqo1iq6GJA,5,Mark D.,mark,Male,Los Tacos No.1,4.5,10011,2861,$,1
5697,2,jtFkc3mJBCtjUzR8sS6E3Q,n5Ku5AXfVYVuDpC6KxBj5Q,4,Farah R.,farah,Female,El Rey II Restaurant,3.5,11208,111,$$,2
5698,0,ju0UobdUZQWfyxWJEnoviQ,ZJ02Nu6xrhE3qkChXBmnJw,5,Venkatesh P.,venkatesh,Male,Ez Grill NYC,4.0,10462,131,$,1
5699,1,ju0UobdUZQWfyxWJEnoviQ,d2UHehPC5bQ-RuESjD2tKQ,2,Cheyenne T.,cheyenne,Male,Ez Grill NYC,4.0,10462,131,$,1
5700,2,ju0UobdUZQWfyxWJEnoviQ,fth0gA3QxfoP2dmSiiv92A,3,Amanda G.,amanda,Female,Ez Grill NYC,4.0,10462,131,$,1
5701,0,jxJ5cnJ4C4SkERebb4g1-w,XxAhpj9Y3MPZyNTiOPPgCQ,5,Hannah O.,hannah,Female,The French Workshop,4.5,11361,846,$$,2
5709,1,jxJ5cnJ4C4SkERebb4g1-w,qW6keuDTsT7C-Sqji2FabQ,3,Eric K.,eric,Male,The French Workshop,4.5,11361,846,$$,2
5717,2,jxJ5cnJ4C4SkERebb4g1-w,SyHU_TPPCp47nqggXUjy3w,4,Shaima C.,shaima,Female,The French Workshop,4.5,11361,846,$$,2
5725,0,jz8dQcockP_rmAQVa8iHxQ,jKSToaDk08HHyuXa2SC1QQ,5,Jonathan S.,jonathan,Male,Gourmet Express,4.5,10803,51,$$,2
5726,1,jz8dQcockP_rmAQVa8iHxQ,zCgOHFPfgAutmCGlxNLwtg,2,Jill U.,jill,Female,Gourmet Express,4.5,10803,51,$$,2
5727,2,jz8dQcockP_rmAQVa8iHxQ,ai1Znm8GUrVFhq1oHZrUHg,5,Samantha W.,samantha,Female,Gourmet Express,4.5,10803,51,$$,2
5728,0,jz_FnuRpCNzfwwHHQ6Nbeg,_YH5ND-m7VmH8Soovt00gg,5,Julian K.,julian,Male,Schmackary's,4.0,10036,1937,$,1
5730,1,jz_FnuRpCNzfwwHHQ6Nbeg,B1silz7nYXcyO8ZTJO7K5Q,5,Courtenay O.,courtenay,Male,Schmackary's,4.0,10036,1937,$,1
5732,2,jz_FnuRpCNzfwwHHQ6Nbeg,9_aUpPUkjlq714SBmfr7ow,3,Sumin C.,sumin,Female,Schmackary's,4.0,10036,1937,$,1
5734,0,k-voh5qVtIlki3fL8EtqIg,Qq6HW8pdtUQImPUT5HB2_g,5,Ray B.,ray,Male,IHOP,3.5,11207,111,$$,2
5737,1,k-voh5qVtIlki3fL8EtqIg,51ZiwMTIMoE-AN1e06dMsA,5,Madalena G.,madalena,Female,IHOP,3.5,11207,111,$$,2
5740,1,k3iUNUGsl-xpQ_EsOfTadA,9Fh3gvBxvBMYCUTbk-0TMg,1,Meghana P.,meghana,Female,Cafe Ollin,4.5,10029,380,$$,2
5741,0,k5FuCEiWyrwbRqB6ZZh0Dw,VeKp7xKrBGsbrUKOR6o-IQ,5,Yogi P.,yogi,Male,Toskana Pizzeria Restaurant,4.5,11362,201,$$,2
5744,1,k5FuCEiWyrwbRqB6ZZh0Dw,i4Wsl4bhmvmM6-YDdK39vA,5,Linda D.,linda,Female,Toskana Pizzeria Restaurant,4.5,11362,201,$$,2
5747,2,k5FuCEiWyrwbRqB6ZZh0Dw,3vpfB6nbsHo6cJzhgyIvjA,4,Art L.,art,Male,Toskana Pizzeria Restaurant,4.5,11362,201,$$,2
5750,0,k9E0IsqauVgIIgzcK0R6HQ,Wom-ZTz0V7KyAQtP9bGWZQ,5,Tomer S.,tomer,Male,TONE-CAFE,4.0,11235,217,$$,2
5751,2,k9E0IsqauVgIIgzcK0R6HQ,mHxRKdRFZNMbmd2iNMudgQ,5,Lena S.,lena,Female,TONE-CAFE,4.0,11235,217,$$,2
5752,0,kBZggrnSP1kcUMnsnfkTaQ,BtOKp8tcXG3iouJDZHdjFg,4,Katy L.,katy,Female,Nan Xiang Xiao Long Bao,4.0,11354,3387,$,1
5757,0,kBZggrnSP1kcUMnsnfkTaQ,BtOKp8tcXG3iouJDZHdjFg,4,Katy L.,katy,Female,Nan Xiang Xiao Long Bao,4.0,11354,3388,$,1
5758,1,kBZggrnSP1kcUMnsnfkTaQ,XBT4CzZyXYzcIv0hVTLE3g,2,Cyrus J. Z.,cyrus,Male,Nan Xiang Xiao Long Bao,4.0,11354,3387,$,1
5763,1,kBZggrnSP1kcUMnsnfkTaQ,XBT4CzZyXYzcIv0hVTLE3g,2,Cyrus J. Z.,cyrus,Male,Nan Xiang Xiao Long Bao,4.0,11354,3388,$,1
5764,2,kBZggrnSP1kcUMnsnfkTaQ,F_kacBwb1LuaoYn9dfm2bg,5,Diane K.,diane,Female,Nan Xiang Xiao Long Bao,4.0,11354,3387,$,1
5769,2,kBZggrnSP1kcUMnsnfkTaQ,F_kacBwb1LuaoYn9dfm2bg,5,Diane K.,diane,Female,Nan Xiang Xiao Long Bao,4.0,11354,3388,$,1
5770,0,kFWVQ9hbfo1PrlfenK3DYw,jJgbQr0B0XM9I0d8TmgCcQ,5,Alina S.,alina,Female,Panera Bread,4.0,11559,70,$$,2
5771,1,kFWVQ9hbfo1PrlfenK3DYw,qukzBovLkwHDxxoU47MKaw,1,Philip R.,philip,Male,Panera Bread,4.0,11559,70,$$,2
5772,0,kFj1AiLXyKaaD3hlweHgEQ,Us162yBbugxVZmhp8y8j0A,4,Michelle B.,michelle,Female,Jamaica Avenue Fish Market,4.0,11432,80,$$,2
5773,2,kFj1AiLXyKaaD3hlweHgEQ,NVLASzf5qnALnyN42I9WVw,5,Christina M.,christina,Female,Jamaica Avenue Fish Market,4.0,11432,80,$$,2
5774,0,kGdq1twqK_xQ6eZSOqG7iA,WtMX5CZ-cdo2NAnQ5NdVSw,5,Lisa G.,lisa,Female,Dolly's Ices,4.5,11234,86,$,1
5776,2,kGdq1twqK_xQ6eZSOqG7iA,BfwhdcSdXgcxXwDh-PJNQQ,5,Sharon W.,sharon,Female,Dolly's Ices,4.5,11234,86,$,1
5778,0,kGrMEgi1Th7Fr4B4n_T8JQ,7ICT6MoPNYBcimIxcCJ9cw,4,Jahmal P.,jahmal,Male,Sea Shore Restaurant & Marina,3.0,10464,337,$$$,3
5779,1,kGrMEgi1Th7Fr4B4n_T8JQ,dUA4UzqKowjNn_HiICOcJg,1,Lynne Y.,lynne,Female,Sea Shore Restaurant & Marina,3.0,10464,337,$$$,3
5780,2,kGrMEgi1Th7Fr4B4n_T8JQ,4OpNIKUNJ7NF6FZx5CmTzA,1,Tanya W.,tanya,Female,Sea Shore Restaurant & Marina,3.0,10464,337,$$$,3
5781,0,kKdRGgLdzF-OCSpIftOTAA,CVjNDQLPjgxetxgz3sBOrA,5,Maya T.,maya,Female,Coffee Rx,4.5,11209,251,$$,2
5783,1,kKdRGgLdzF-OCSpIftOTAA,S096f7nnM2jUJZv4mCcxMA,5,Mayra S.,mayra,Female,Coffee Rx,4.5,11209,251,$$,2
5785,0,kPWiM9tdCgp7z_iWs9suDg,cmAWW4Q_qBYuD02asysDbA,5,David C.,david,Male,Rockaway Bagels,4.0,11694,40,$,1
5786,1,kPWiM9tdCgp7z_iWs9suDg,ztVDViJnbm6_Yl8bOT_q3g,2,Gerard C.,gerard,Male,Rockaway Bagels,4.0,11694,40,$,1
5787,2,kPWiM9tdCgp7z_iWs9suDg,YIHX50yoOdF2T6KADfKHrA,1,John C.,john,Male,Rockaway Bagels,4.0,11694,40,$,1
5788,0,kSI-wgcYYfpcHcgDrbKIfg,VgNGu4vbHyU0rScjK71GDQ,4,Tiffanee A.,tiffanee,Female,Sugar Freak,4.0,11103,1656,$$,2
5793,1,kSI-wgcYYfpcHcgDrbKIfg,Ta6K0LxKqzhgbCpu7jM6Ng,5,Haleigh K.,haleigh,Female,Sugar Freak,4.0,11103,1656,$$,2
5798,2,kSI-wgcYYfpcHcgDrbKIfg,zd7W_DtGpiy7rpS_bEFzsA,5,Miss B.,miss,Male,Sugar Freak,4.0,11103,1656,$$,2
5803,0,kXnwXZ5KOQmprxNrmXYuxg,2tEHtbdtMNaujnwPngVX7Q,5,Santiago C.,santiago,Male,Puerto Viejo,4.0,11238,439,$$,2
5804,2,kXnwXZ5KOQmprxNrmXYuxg,tKjOkPgX3ZAZIudyrHLilQ,5,Antonio C.,antonio,Male,Puerto Viejo,4.0,11238,439,$$,2
5805,0,kYMxFZExqJuS7yR1jcGXOw,-gYcrTgudvXM6-xLlO_tZw,5,Dona F.,dona,Female,Louie & Johnnies Ristorante Primavera,4.0,10704,151,$$,2
5806,2,kYMxFZExqJuS7yR1jcGXOw,5EUMvkRJ7wKGhqnM6wNMxw,4,Giselle B.,giselle,Female,Louie & Johnnies Ristorante Primavera,4.0,10704,151,$$,2
5807,0,kYURnv37Z5P_sir_QJGHzg,SEkwg_k-oH5SEWkYTc6XoA,5,Maria G.,maria,Female,Sake Sushi,3.5,11214,720,$$,2
5810,1,kYURnv37Z5P_sir_QJGHzg,1htWKIA_2awdUWXmXQ0MUA,3,Sharon C.,sharon,Female,Sake Sushi,3.5,11214,720,$$,2
5813,2,kYURnv37Z5P_sir_QJGHzg,aNN3pxvfrPITcl3fOvsBEg,3,Lena S.,lena,Female,Sake Sushi,3.5,11214,720,$$,2
5816,0,ka5RaN_-bI_vdCw2QF0S4A,hVhGr_Ieo5J2r_ac0hUvEQ,5,Mike O.,mike,Male,Joyces Tavern,4.0,10312,61,$$,2
5817,1,ka5RaN_-bI_vdCw2QF0S4A,ZVI01JTjAinApoNL5IaCeA,3,James S.,james,Male,Joyces Tavern,4.0,10312,61,$$,2
5818,0,khZwIk7s0AqTk0jy0WPvkw,4KXb0-6A5x-Rd-UIKXD1jA,5,Keith F.,keith,Male,Agra Grill,4.0,10467,75,$$,2
5819,1,khZwIk7s0AqTk0jy0WPvkw,EFL4BpMG5CVydxsLT_cVgA,5,Melissa P.,melissa,Female,Agra Grill,4.0,10467,75,$$,2
5820,2,khZwIk7s0AqTk0jy0WPvkw,5dQoVc8w7sLO_vtZX2MEVw,5,Venkatesh P.,venkatesh,Male,Agra Grill,4.0,10467,75,$$,2
5821,0,klAhw3xLQi9GF1tf_HnS7w,Ikv55_k5pDhM54sBE7BFLw,5,Jessica W.,jessica,Female,Izakaya MEW,4.0,10001,2217,$$,2
5824,1,klAhw3xLQi9GF1tf_HnS7w,tuAlR32ezeE_30tMxSW3lg,3,Kelly Y.,kelly,Female,Izakaya MEW,4.0,10001,2217,$$,2
5827,2,klAhw3xLQi9GF1tf_HnS7w,hcZ87ZRxKjXXaE8vWH5t1Q,3,Flora L.,flora,Female,Izakaya MEW,4.0,10001,2217,$$,2
5830,0,kmcgUxWhwlbmC-FAMTEF2g,7bKj7PsrSOigxQUdeiB5KA,5,Caroline H.,caroline,Female,Cafe D'Alsace,4.0,10128,1178,$$,2
5832,1,kmcgUxWhwlbmC-FAMTEF2g,3i5ZG-WGEGOj0QEQhIiGoQ,5,Mike N.,mike,Male,Cafe D'Alsace,4.0,10128,1178,$$,2
5834,2,kmcgUxWhwlbmC-FAMTEF2g,7DZQNe419jgdtNmOoeQNwA,5,Lisa F.,lisa,Female,Cafe D'Alsace,4.0,10128,1178,$$,2
5836,0,kn7uzFOmLsePDXlN49qYwQ,nR6jvBg24zy0rge9apYG6Q,5,Zack H.,zack,Male,Newyorktitlan,4.5,11237,115,$$,2
5838,1,kn7uzFOmLsePDXlN49qYwQ,_kBIwR3P5E9d3NsV9yQtew,5,The Q.,the,Male,Newyorktitlan,4.5,11237,115,$$,2
5840,2,kn7uzFOmLsePDXlN49qYwQ,GtvdOTouQ_0wuZ52PS-sNg,5,Nicole F.,nicole,Female,Newyorktitlan,4.5,11237,115,$$,2
5842,1,kn9pSrlttF5R4Re5wcydBA,jfRGyneEUtmCR8W7eeqZwg,3,Gregory T.,gregory,Male,Ciccio's Pizza,4.0,11223,111,$,1
5843,0,kn_cpoilWk2s7_8wmJDdSg,jc0lpYTVsGOMGSeYJwW7VQ,5,Jesse F.,jesse,Male,Krispy Pizza - Brooklyn,4.0,11228,242,$,1
5844,1,kn_cpoilWk2s7_8wmJDdSg,2N3dJWtTt-IJHCYqbrGdhg,1,Chris S.,chris,Male,Krispy Pizza - Brooklyn,4.0,11228,242,$,1
5845,2,kn_cpoilWk2s7_8wmJDdSg,IbsPwxFCjXSKcjAm2GgYhw,1,Stanley C.,stanley,Male,Krispy Pizza - Brooklyn,4.0,11228,242,$,1
5846,2,kqTitCG90ORnKZq45vHS1g,KtLZ0EPraPUKtQjItoOEGQ,1,Elizabeth R.,elizabeth,Female,Maxine's on the Boulevard,3.5,11412,57,$$,2
5847,0,krx3qFc0QFRqLL3fyscJSQ,9pa5wtvH5f2rq1QUXEJy8A,5,Richard M.,richard,Male,Cachapas y mas,4.0,10040,335,$,1
5851,1,krx3qFc0QFRqLL3fyscJSQ,Ej254Z-Vyr-SBYJG6NvwXA,4,Maria G.,maria,Female,Cachapas y mas,4.0,10040,335,$,1
5855,2,krx3qFc0QFRqLL3fyscJSQ,2piey0H8NANIQ3mAXtobxw,4,Scott L.,scott,Male,Cachapas y mas,4.0,10040,335,$,1
5859,0,kxj7TPtJY2zbEjGV0PYfAA,OIpz8qaWK8knOZ7YJSi9cA,5,Tatiana D.,tatiana,Female,Le Bon Pain Bakery,4.0,11428,96,$,1
5863,1,kxj7TPtJY2zbEjGV0PYfAA,kOGNe7e_M2fi5mKDjwJO3A,4,Rashan H.,rashan,Male,Le Bon Pain Bakery,4.0,11428,96,$,1
5867,2,kxj7TPtJY2zbEjGV0PYfAA,LgpRDdCG8mGIZ8DinCbe-Q,5,Stephanie J.,stephanie,Female,Le Bon Pain Bakery,4.0,11428,96,$,1
5871,0,kxykwx5qTWBhlMh18MQ82Q,jDve03_EtdKCxE3aolqk0A,5,Ida M.,ida,Female,Luke's Lobster FiDi,4.5,10004,1129,$$,2
5875,1,kxykwx5qTWBhlMh18MQ82Q,9FNGLJahb7TX8CEjKw80ww,2,Jacqueline B.,jacqueline,Female,Luke's Lobster FiDi,4.5,10004,1129,$$,2
5879,2,kxykwx5qTWBhlMh18MQ82Q,ogqRAYDOCtlJDktNFWluIg,3,Anne E.,anne,Female,Luke's Lobster FiDi,4.5,10004,1129,$$,2
5883,0,kyp02tApb_6B6Wocmsk5cg,cNRAzTcNWi2JhNldIMhMMw,5,Mercedes C.,mercedes,Female,Pastosa Ravioli,4.5,10465,21,$$$,3
5884,1,kyp02tApb_6B6Wocmsk5cg,ct1C0JGW88a1Np15SEmy1w,5,Michelle H.,michelle,Female,Pastosa Ravioli,4.5,10465,21,$$$,3
5885,2,kyp02tApb_6B6Wocmsk5cg,EYwfa0zC5xFUMpt8m3-rmQ,5,Glenn K.,glenn,Male,Pastosa Ravioli,4.5,10465,21,$$$,3
5886,0,l0cAtslgTykg9QDqCjBL2w,MIiiJ-1dMif1AIVvEegVIQ,5,Lauren S.,lauren,Female,Mara’s Ice Cream Parlor,4.5,11693,24,$,1
5887,1,l0cAtslgTykg9QDqCjBL2w,lSbTrWfkMe02pSMxc7rHZA,5,Ricardo R.,ricardo,Male,Mara’s Ice Cream Parlor,4.5,11693,24,$,1
5888,2,l0cAtslgTykg9QDqCjBL2w,EiV-7ynlpwjHUyqidjCKEA,5,Colette H.,colette,Female,Mara’s Ice Cream Parlor,4.5,11693,24,$,1
5889,0,l2ROlwwJcTPmi_2l3A9oyQ,YfJRAAn65psT4Gyeg4fRlQ,5,Kabir A.,kabir,Male,Amber Steak House,4.5,11222,291,$$$,3
5890,1,l2ROlwwJcTPmi_2l3A9oyQ,I19bDDI8TDh1RlqgZDkY2Q,5,Jaclyn C.,jaclyn,Female,Amber Steak House,4.5,11222,291,$$$,3
5891,2,l2ROlwwJcTPmi_2l3A9oyQ,jEofuW_hpdTngg-V9LcXMw,4,Angelina E.,angelina,Female,Amber Steak House,4.5,11222,291,$$$,3
5892,2,l4fwf8VwAokv3MWT45Ab7g,4j-T5Lma-HALAJ_2Jceqcw,5,Hannah H.,hannah,Female,Bunna Cafe,4.5,11237,574,$$,2
5897,0,l9b8NbDyhKhnjLKtUwlPwQ,_E3odmyVQkNJNonnGk6nIg,5,Chrissy R.,chrissy,Female,Olea,4.0,11238,845,$$,2
5901,2,l9b8NbDyhKhnjLKtUwlPwQ,EelmIUeex5lUsZnvX7KUag,4,Lindsey O.,lindsey,Female,Olea,4.0,11238,845,$$,2
5905,2,lDSaMr7SRi3n-S2jT7Czyw,z9Urh-JsAIrhPzSdLuXdQA,5,Juliet C.,juliet,Female,Sameer's Halal Food Truck,5.0,11421,33,$,1
5907,0,lIE4KHySIenwPbta1JuM8Q,JDL24C9YK-_Gu71IUNfr3Q,5,Aye J.,aye,Female,Mumbai Masala,4.5,10031,188,$$,2
5909,1,lIE4KHySIenwPbta1JuM8Q,NFJlvD65l5ss0DaMC7CTAw,4,Maya W.,maya,Female,Mumbai Masala,4.5,10031,188,$$,2
5911,2,lIE4KHySIenwPbta1JuM8Q,kSw6Z-UabxXUk5CaId8iOA,4,Hannah L.,hannah,Female,Mumbai Masala,4.5,10031,188,$$,2
5913,1,lJHUx_lKG3PphZxheZ75iQ,QTe5dh-Z65aKadKr8an4Vg,5,Jonathan S.,jonathan,Male,Seafood City,3.0,10464,274,$$,2
5914,2,lJHUx_lKG3PphZxheZ75iQ,091GBJBf7s5v-IlDYX7R2w,2,Tonja F.,tonja,Female,Seafood City,3.0,10464,274,$$,2
5915,0,lMle2m4mVSaKzG-_n6LFLw,9SybY0nYemoFZlslXoqvcg,5,Mei W.,mei,Female,Osaka,3.5,11364,168,$$,2
5916,1,lMle2m4mVSaKzG-_n6LFLw,3BBBMr9w0v1eB3bfXU0Y9g,3,Jennifer C.,jennifer,Female,Osaka,3.5,11364,168,$$,2
5917,0,lMoV8XWfzPsN1Q_Yl40sAg,Zd_6Kc_K1tKWQNfvU4YOSw,5,Alan S.,alan,Male,Trinciti Roti Shop & Restaurant,4.0,11420,439,$,1
5924,1,lMoV8XWfzPsN1Q_Yl40sAg,DoFUgbwro2Cq0ROC-bsmRA,4,Diana T.,diana,Female,Trinciti Roti Shop & Restaurant,4.0,11420,439,$,1
5931,2,lMoV8XWfzPsN1Q_Yl40sAg,3bnkhybiU7aoL0Exj68WpQ,5,Nichole R.,nichole,Female,Trinciti Roti Shop & Restaurant,4.0,11420,439,$,1
5938,0,lWOkeS-wV4no8qqA9OwwEg,Z7YHcPZkWwjeA4y5FVS-iA,5,Christina P.,christina,Female,Doughnut Plant,4.5,10002,3176,$$,2
5945,1,lWOkeS-wV4no8qqA9OwwEg,GvYBgh3N4b4aUtXxT3Io7w,3,Matt L.,matt,Male,Doughnut Plant,4.5,10002,3176,$$,2
5952,2,lWOkeS-wV4no8qqA9OwwEg,u1GGYfYivYJWpoSLYX2gGg,4,Elsa G.,elsa,Female,Doughnut Plant,4.5,10002,3176,$$,2
5959,0,ldRoVlDZmzWUtmJMtsyalQ,UhWY-Z8EP3Dx-8SIRhJEqA,5,Roger C.,roger,Male,Lima 33 Restaurant,4.0,11362,395,$$,2
5962,1,ldRoVlDZmzWUtmJMtsyalQ,b9hc0dkz39E4ISKn_oBk8Q,3,Lourdes M.,lourdes,Female,Lima 33 Restaurant,4.0,11362,395,$$,2
5965,2,ldRoVlDZmzWUtmJMtsyalQ,b92k9nHRt3IDw7A2QvwYmw,5,Julio R.,julio,Male,Lima 33 Restaurant,4.0,11362,395,$$,2
5968,0,lgADAHF0ogzM8v06LclpOg,JzzA0IZkX80sQ8VGips8Qw,5,Sarah M.,sarah,Female,Kennedy's Restaurant,3.5,11697,91,$$$,3
5969,2,lgADAHF0ogzM8v06LclpOg,6Y_nedJDVThYyOelCqN8Aw,3,david l.,david,Male,Kennedy's Restaurant,3.5,11697,91,$$$,3
5970,0,lj1dgpWHiymVFNWp3vzC1A,roBRWK58yFuagtyBRrV6AA,5,Kenya W.,kenya,Female,Colina Cuervo,4.5,11216,160,$$,2
5971,1,lj1dgpWHiymVFNWp3vzC1A,TYtQx3fZozXPCbT2gewpag,5,Philippe M.,philippe,Male,Colina Cuervo,4.5,11216,160,$$,2
5972,0,lnTPfdaqDqWjywWewsE2Lw,X-vnjVCVcfXR2f_O3sNTEQ,5,Katie C.,katie,Female,Miriam,4.0,11217,982,$$,2
5974,1,lnTPfdaqDqWjywWewsE2Lw,ERokZ6DA8mvs7rCn8Kci3w,5,Morgan S.,morgan,Male,Miriam,4.0,11217,982,$$,2
5976,2,lnTPfdaqDqWjywWewsE2Lw,31Zspygosyzl_bkQ9abTGA,5,Thomas K.,thomas,Male,Miriam,4.0,11217,982,$$,2
5978,0,lqnI_jISnH7RZWlPtKkViQ,JTykvx_dqonpJi1Ig8BEZA,5,Dorothea C.,dorothea,Female,Tres Leches Cafe,5.0,10029,111,$,1
