,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
1149,1,YJVXMOIKhJjQczWj9YTwrg,Orj6Ejw61nlqG1HV3rUubw,5,Doug M.,doug,Male,Louie,4.5,63105,146,$$
1150,2,YJVXMOIKhJjQczWj9YTwrg,RHKZIiZ0qg5Hbqp12ZPvUw,5,Niko K.,niko,Female,Louie,4.5,63105,146,$$
1151,0,YPTYOQO8Lg9BtHsRwYBY7g,tgzCGTX1ZF3Dr1iTAygAnw,5,Katherine G.,katherine,Female,Mai Lee,4.0,63144,840,$$
1156,1,YPTYOQO8Lg9BtHsRwYBY7g,H16xkcpWgM9YdKpKOmTT1A,3,Aimee S.,aimee,Female,Mai Lee,4.0,63144,840,$$
1161,2,YPTYOQO8Lg9BtHsRwYBY7g,JAvwnqkDj1fwQgc5dNDdMw,4,Emma S.,emma,Female,Mai Lee,4.0,63144,840,$$
1166,0,YSgcojsb2kWHXNLWaGCuBA,ZBLRyaZ-_SECVgsIzwwEkw,5,Jenn K.,jenn,Male,Pastaria,4.0,63105,847,$$
1170,1,YSgcojsb2kWHXNLWaGCuBA,11xTlSCq4szowgDMD6l9nw,4,Emily T.,emily,Female,Pastaria,4.0,63105,847,$$
1174,2,YSgcojsb2kWHXNLWaGCuBA,iDijlKdlsbwnNAf5aQ-L5Q,4,Lee C.,lee,Female,Pastaria,4.0,63105,847,$$
1178,2,YSuVRABFuPIy8N91x2yg5Q,TIEFTUokCfWT5byK-LkXAg,5,Cosmas M.,cosmas,Female,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$
1179,1,YVy2DgGfNmG5hWYbA7k8jg,82fiG6j_gfIq8P_c_AehpQ,4,Veronica L.,veronica,Female,SweetArt,4.5,63110,411,$$
1181,2,YVy2DgGfNmG5hWYbA7k8jg,sXGYp_MEaNhjDDHiSGImJg,5,Cydney G.,cydney,Female,SweetArt,4.5,63110,411,$$
1183,2,YgO7Rsia2ggQQ8uOGvKWTQ,rfnyLM1FF3QgBm4JVlbDTQ,4,Amanda G.,amanda,Female,Yet Bun Chop Suey,4.0,63120,4,$
1184,0,YmUVCO5-ZdSenHVKEJE1rA,KbDst6fls1Zd0oRMmIF8Sw,5,Michael T.,michael,Female,Cathy's Kitchen,4.0,63135,132,$$
1187,1,YmUVCO5-ZdSenHVKEJE1rA,JLHJ_kgpiDo_ae-N17gngQ,4,Zack G.,zack,Male,Cathy's Kitchen,4.0,63135,132,$$
1190,2,YmUVCO5-ZdSenHVKEJE1rA,JbLXZQ1yO-thUdfjgn87qw,1,Amber F.,amber,Male,Cathy's Kitchen,4.0,63135,132,$$
1193,1,YpGPZ-Zg89BsFUWwCXoaBw,CREYcx6QSuMI--IEuTflPw,3,Emily T.,emily,Male,Yellowbelly,4.0,63108,230,$$$
1196,0,Yy7oNvAgFKRjl2u35HwepQ,zD1WoAgdFByidb-MBjOM4g,5,Shanita B.,shanita,Male,Shell City Crab Shack,3.5,63113,54,$$
1197,1,Yy7oNvAgFKRjl2u35HwepQ,bjOjrrE2FM88r9TCJZ3m_Q,1,Alicia B.,alicia,Male,Shell City Crab Shack,3.5,63113,54,$$
1198,0,Yz4BD3vf8-d14j2T2FgYxA,b6PKDdEbLklvlb1roOKsxA,4,Bill W.,bill,Male,House Of India,4.0,63124,275,$$
1200,1,Yz4BD3vf8-d14j2T2FgYxA,3Ncewr9xa3WPU67YXOtMpQ,5,Christine M.,christine,Male,House Of India,4.0,63124,275,$$
1202,2,Yz4BD3vf8-d14j2T2FgYxA,0ol6GifZnbdT9uYB5L5kTg,4,Julie O.,julie,Both,House Of India,4.0,63124,275,$$
1204,1,ZIpPvfIGlrxhsAz1ID0tYg,knNnmPTrYmKvR_ZOBB1MNQ,5,Michael F.,michael,Male,Salt + Smoke BBQ Bourbon Beer,4.5,63109,249,$$
1205,2,ZIpPvfIGlrxhsAz1ID0tYg,2aI8xJeyLhmvFFpHbeqjfw,4,Alyssa G.,alyssa,Female,Salt + Smoke BBQ Bourbon Beer,4.5,63109,249,$$
1206,0,ZNZcptwIHne1PDcHaMbA-A,qsdTCd-_ucpsdNrPqWW1jg,5,James W.,james,Both,Breakfast and Burgers,4.0,63123,143,$
1207,1,ZNZcptwIHne1PDcHaMbA-A,kJ2fQdgE1LFJLUsRK_8tSg,4,Alyssa C.,alyssa,Male,Breakfast and Burgers,4.0,63123,143,$
1208,2,ZNZcptwIHne1PDcHaMbA-A,RBcfXLw7mMq_jBuoRblPGw,5,Andrea V.,andrea,Female,Breakfast and Burgers,4.0,63123,143,$
1209,1,ZRSVqYaoo3VMvthb2QEJmw,hJ0aS99dsxmhUQYTUes6Fw,4,Becky I.,becky,Female,De Palm Tree,4.0,63132,152,$$
1212,0,ZxYFj8qagM3LYqd-SlDrgA,kawWELjBVWnlorCRu7bQ-Q,4,Anthony A.,anthony,Female,Imo's Pizza,2.5,63115,55,$$
1213,1,ZxYFj8qagM3LYqd-SlDrgA,2RvwRyqr_n155wommaVX4Q,1,Bonny P.,bonny,Male,Imo's Pizza,2.5,63115,55,$$
1214,0,Zz1utCut0psbC4brBjvSEg,Q-pmNHiL0WaJxZNHX4SpMg,5,John C.,john,Male,Novella Wine Bar,5.0,63109,43,$$
1215,1,Zz1utCut0psbC4brBjvSEg,0v-AHsaDrbN-dmnc2iK0-A,5,Maggie S.,maggie,Male,Novella Wine Bar,5.0,63109,43,$$
1216,2,Zz1utCut0psbC4brBjvSEg,Y0Y2gz_JaAmAbIaWkFeA9Q,5,Bethany N.,bethany,Female,Novella Wine Bar,5.0,63109,43,$$
1217,0,_-XYJgVGrNMtn_S6nPm-GQ,MOXk2XXBhUz22RcUIuhRNg,5,Scott N.,scott,Both,Vinnie's Italian Beef and Gyros,4.5,63139,172,$
1220,0,_4bhVmlvT9dvqydQG2TOMA,-gXw-ASVxPIcvP1qN5oSEA,5,Melody S.,melody,Male,Olive + Oak,4.5,63119,581,$$$
1222,1,_4bhVmlvT9dvqydQG2TOMA,GyNwY8DJOCFZw5uhD-dI9A,5,Patricia B.,patricia,Female,Olive + Oak,4.5,63119,581,$$$
1224,2,_4bhVmlvT9dvqydQG2TOMA,AD72_taiH8bc5sGpJgcS5w,5,Nicholas S.,nicholas,Female,Olive + Oak,4.5,63119,581,$$$
1226,2,_H30_Y_YcQQ7kbix9a1KfQ,j24YTQtjYNdyOfnbPfhJjw,5,Dave D.,dave,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$
1227,0,_OMGZ3TXOfN2By7skat_bw,qxOemn6v6KhDT_vB9oGmAA,5,Dan P.,dan,Female,Drunken Fish,3.5,63108,684,$$
1230,1,_OMGZ3TXOfN2By7skat_bw,euM-sOyMs6UpbJBP9dQIQw,4,Allison K.,allison,Male,Drunken Fish,3.5,63108,684,$$
1233,2,_OMGZ3TXOfN2By7skat_bw,Svgfnubnn7ImmAthk9-QUw,5,Melissa R.,melissa,Both,Drunken Fish,3.5,63108,684,$$
1236,0,_PZHmeCIdTVfByOUgBQKMA,kdU03187g76gFSGTJ1gS_Q,4,Michael S.,michael,Female,EdgeWild Bistro & Tap,3.5,63141,150,$$
1237,1,_PZHmeCIdTVfByOUgBQKMA,fkARDSmpIOT-gdj1OPtqzw,3,Emily W.,emily,Male,EdgeWild Bistro & Tap,3.5,63141,150,$$
1238,1,_VVA_fbTM8eKQq4A57Y_dA,1aKq_WYHKI8CFMk1EuViIA,1,Theresa P.,theresa,Female,Domino's Pizza,2.0,63136,9,$
1239,2,_VVA_fbTM8eKQq4A57Y_dA,hRRxzgPw6IITZsj6UlgEVw,1,Mel D.,mel,Female,Domino's Pizza,2.0,63136,9,$
1240,0,_Y96y5CFgJaG4I-HEgylhg,uDLdEIxGtOqYFM2EJ4fl2Q,5,Laura D.,laura,Female,Crushed Red,3.5,63122,113,$$
1241,1,_Y96y5CFgJaG4I-HEgylhg,X7_PKwsK093YS2zA4Mt3IA,4,Scott S.,scott,Female,Crushed Red,3.5,63122,113,$$
1242,2,_Y96y5CFgJaG4I-HEgylhg,xPdmjdFn1SLFhLj0ZLjuRQ,4,Michelle C.,michelle,Female,Crushed Red,3.5,63122,113,$$
1243,0,_aKr7POnacW_VizRKBpCiA,slQpI8I10knrdJW25Hg4nQ,5,Lena M.,lena,Male,Blues City Deli,5.0,63104,875,$
1247,2,_aKr7POnacW_VizRKBpCiA,I2ws2aMgCT61L86sJEiTXw,5,Rebecca W.,rebecca,Female,Blues City Deli,5.0,63104,875,$
1251,0,_gVyuTRb_6HM-SNtqbpevQ,H6aR4n2QhQP6pdIuiECCAg,5,Diana N.,diana,Both,Taste Bar,4.5,63108,520,$$
1256,1,_gVyuTRb_6HM-SNtqbpevQ,s49Jjkj45mco6dN54OkNOQ,4,Mary D.,mary,Female,Taste Bar,4.5,63108,520,$$
1261,0,_kMxqmHYnF1LhTvHioykQw,AW_dFMB8iOMD61Dsu5YD1A,5,Mike H.,mike,Female,Billy Burk's Snack Shop,4.5,63113,5,$
1262,2,_kMxqmHYnF1LhTvHioykQw,E_6Gt_UVvggOeZqimTJRXA,3,Gerald E.,gerald,Male,Billy Burk's Snack Shop,4.5,63113,5,$
1263,0,_pzBF2sn806Zm-tRLCPXEg,X7MmQAphswMHnCxNSXWwaA,5,Michael P.,michael,Female,Chef Ma's Chinese Gourmet Restaurant,4.0,63114,174,$$
1265,0,a0sN6y6fDZ5HtBjUimKukA,oVLeBBCP7EfIXnPwJIOxRQ,5,Kate S.,kate,Male,Small Batch,4.0,63103,309,$$
1268,1,a0sN6y6fDZ5HtBjUimKukA,YSPUt2z3iMSVDIimT1Jyzg,4,Maggie Z.,maggie,Female,Small Batch,4.0,63103,309,$$
1271,2,a0sN6y6fDZ5HtBjUimKukA,UdFu76GHXh_MBtwlHzILIQ,3,Margarita F.,margarita,Female,Small Batch,4.0,63103,309,$$
1274,0,a1GY-xy-PKrPXlMbhBv5ZA,BMZtqL6GKJLc_LL2iAycXw,5,Steven B.,steven,Female,Onesto Pizza & Trattoria,4.0,63109,251,$$
1275,2,a1GY-xy-PKrPXlMbhBv5ZA,pmfFClVil11sRgxw1k1wbg,4,Michael S.,michael,Female,Onesto Pizza & Trattoria,4.0,63109,251,$$
1276,2,a3bZJ-XVjDLS6cs5VuEFOg,1fQSkoEbI6xvmLojnDS5Ww,4,Jason V.,jason,Male,Roper's Ribs,4.5,63136,78,$$
1278,0,a5KwXU9ddmlY-PtZSkp-cw,7TxEpA4Se8fkVpZnvatHTg,5,Joe S.,joe,Male,Syberg's Gravois,3.5,63123,115,$$
1279,2,a5KwXU9ddmlY-PtZSkp-cw,TFfz-NqYp9qIX4nNXPxO-Q,5,Michael P.,michael,Male,Syberg's Gravois,3.5,63123,115,$$
1280,0,aDm4JESclYP_L2tY_sqaDA,fmRKxW87TIg1sFpMlGFy2g,4,Anthony W.,anthony,Female,Pho Long,3.5,63132,231,$
1282,1,aDm4JESclYP_L2tY_sqaDA,ekHmKw7DospDyuhKtGp8kw,3,Seon L.,seon,Female,Pho Long,3.5,63132,231,$
1284,1,aHHK_n_wGElui6oDmRCL4A,i2RkDiqPYRkP9GYJdTCowQ,2,Katie G.,katie,Male,Protzel's Delicatessen,4.5,63105,151,$
1285,2,aHHK_n_wGElui6oDmRCL4A,RUUUkxysWxTx_UFAL1oTDQ,5,Michael P.,michael,Female,Protzel's Delicatessen,4.5,63105,151,$
1286,0,aI3B47Y_AUYFP5K5JAYrlA,beAoEt2KkYtcYGVQz5xzFg,5,Winston C.,winston,Female,Polite Society,4.5,63104,513,$$
1291,1,aI3B47Y_AUYFP5K5JAYrlA,fqVpChUuvh67t8ELP6VkNQ,3,Christina L.,christina,Female,Polite Society,4.5,63104,513,$$
1296,2,aI3B47Y_AUYFP5K5JAYrlA,aDeptQtnJ8ec88-TXA_hNQ,3,Franki C.,franki,Male,Polite Society,4.5,63104,513,$$
1301,1,b2FwlYZiMKEB95fFhLEqWw,eLnaJy58g3QxUVXbDjGVWA,2,Kathi M.,kathi,Both,Spencer's Grill,4.0,63122,136,$
1303,1,bPsfG2mW_21Z03sbEKwUXQ,_rVZFV4LlrYqDZ3DcJ1QPQ,5,Jessa M.,jessa,Male,Lemay Wok,4.0,63129,71,$
1304,2,bPsfG2mW_21Z03sbEKwUXQ,jJNNN8r4D_VplcSfH4nPcQ,2,Lisa M.,lisa,Male,Lemay Wok,4.0,63129,71,$
1305,1,bW3Z2Qp2rIIfZwBVP3j4Ng,ZW-p4DpWTzitBGaMppOdww,4,Antonio P.,antonio,Male,BRAVO! Cucina Italiana,3.5,63131,146,$$
1306,2,bW3Z2Qp2rIIfZwBVP3j4Ng,NoSGXSu9WogpFHrVNhDwLw,3,James M.,james,Female,BRAVO! Cucina Italiana,3.5,63131,146,$$
1307,0,bXsc3GrmXs7qDSB5ujIISA,gzwUkgN9njb3kAVeNF3QUg,5,Erika K.,erika,Male,The Dapper Doughnut,4.5,63141,75,$
1309,1,bXsc3GrmXs7qDSB5ujIISA,hV_IFzvJn5KVjSUyCbQc4A,4,Janice C.,janice,Male,The Dapper Doughnut,4.5,63141,75,$
1311,2,bXsc3GrmXs7qDSB5ujIISA,0O3FjUTdpVOW2K--kbls6A,4,John D.,john,Male,The Dapper Doughnut,4.5,63141,75,$
1313,1,bdoSOSj1LPSAlNoKezVdLQ,gDzX3Z714qeQ7TChjJsWdQ,5,Sara B.,sara,Both,Symbowl - Kirkwood,4.0,63122,224,$$
1315,2,bdoSOSj1LPSAlNoKezVdLQ,sVYfzr5Ul3f-dSFj5pLTRA,5,Andrea S.,andrea,Both,Symbowl - Kirkwood,4.0,63122,224,$$
1317,0,bqR_3sT_rNp0hZglPtX6rw,1W-q1PYPwuWW-qW9WdPkRQ,5,Lori P.,lori,Female,Mission Taco Joint,4.0,63104,512,$$
1318,0,buP98xgFQrgutle85Llqag,RRjbNfxpatscmFrEMCEnmw,4,Delbert H.,delbert,Male,Nick & Elena's Pizzeria,3.5,63114,71,$$
1320,1,buP98xgFQrgutle85Llqag,LYrZTveGIuk23AOt9DulYA,4,Heather C.,heather,Female,Nick & Elena's Pizzeria,3.5,63114,71,$$
1322,2,buP98xgFQrgutle85Llqag,wG_Zt1pZbF6oAjRPm37eZQ,1,Andy A.,andy,Male,Nick & Elena's Pizzeria,3.5,63114,71,$$
1324,0,c-QzuVK3q5BHGcIdI0nHdA,oiF04ih5rkebDv_5OUFloA,1,Rebecca S.,rebecca,Female,Leawa Chop Suey,3.5,63136,3,$
1325,1,c-QzuVK3q5BHGcIdI0nHdA,TZnr9QxOlIkj_h1PRWTsuA,5,Daniel B.,daniel,Female,Leawa Chop Suey,3.5,63136,3,$
1326,2,c-QzuVK3q5BHGcIdI0nHdA,eoTfPZWeWQEj4DxENyyhtQ,4,James P.,james,Female,Leawa Chop Suey,3.5,63136,3,$
1327,1,cCMYCWvvYFQbAbEY4Gnrxg,sjPdKCzA3EbEWMU0WE3fpA,3,Frank Q.,frank,Male,Hwy 61 Roadhouse & Kitchen,3.5,63119,346,$$
1328,2,cCMYCWvvYFQbAbEY4Gnrxg,KLbhCmEBwRrSY048rGgi-A,4,Nae F.,nae,Male,Hwy 61 Roadhouse & Kitchen,3.5,63119,346,$$
1329,0,cFk2SMsJ-2cmXKLFFkP9JA,-VyG3Qth8C0Hs51KoKQrvw,5,Joel L.,joel,Both,Fritanga,4.5,63104,259,$$
1330,2,cFk2SMsJ-2cmXKLFFkP9JA,3rlIRnaWrO8aS1Z-z_0IWQ,5,Jonnathan J.,jonnathan,Female,Fritanga,4.5,63104,259,$$
1331,0,cN8F-BmoHoS9eCqIHMtlHA,j-mc1DBH6ZJ3MnMLo9Zbwg,5,Kristin M.,kristin,Female,Companion Ladue Cafe,4.0,63124,146,$$
1332,1,cN8F-BmoHoS9eCqIHMtlHA,0I5KxcXrPTg8_HUcVRlFHg,3,Cian D.,cian,Female,Companion Ladue Cafe,4.0,63124,146,$$
1333,2,cN8F-BmoHoS9eCqIHMtlHA,-6OI-9qc3_zvoYy2LodnsA,5,Haley D.,haley,Female,Companion Ladue Cafe,4.0,63124,146,$$
1334,1,cQIh4YJlVtZI9TLF5_smOg,3lrwYCDu6UHzNLvfua9H4A,5,Matt W.,matt,Female,The Shaved Duck,4.5,63118,1639,$$
1338,2,cQIh4YJlVtZI9TLF5_smOg,VtJQt65nqwXx6cYCAKSkpQ,5,Andrea K.,andrea,Male,The Shaved Duck,4.5,63118,1639,$$
1342,0,cQUNfooF0poRMkqAx6Dkdw,22gQBMxla0xeqPllwdWGfA,4,Zack G.,zack,Female,Pretzel Pretzel,4.0,63129,34,$
1343,1,cQUNfooF0poRMkqAx6Dkdw,Gr5d80sOK2UFrnXeVxjcbw,5,Mark M.,mark,Male,Pretzel Pretzel,4.0,63129,34,$
1344,2,cQUNfooF0poRMkqAx6Dkdw,WQyKXD3F9QtL34VECMlXgw,4,Michelle L.,michelle,Male,Pretzel Pretzel,4.0,63129,34,$
1345,1,cUi8TwIH_dt91b_KfPRdTg,S6CP7jKw9fhNcfFtYrGhag,5,Natasha L.,natasha,Female,Bing Lau Chop Suey,4.5,63107,6,$
1346,2,cUi8TwIH_dt91b_KfPRdTg,mcwIPl2FFdm3yMlotCpFjw,4,Will B.,will,Female,Bing Lau Chop Suey,4.5,63107,6,$
1347,0,cXEx8dhmoFZcsJjXS2lLuQ,tqMCZ0379MnptjqIStrsEA,5,Dana N.,dana,Female,The Pasta House,3.5,63123,44,$$
1348,1,cXEx8dhmoFZcsJjXS2lLuQ,Vgbln7t7iw601Ia82taBvw,1,Margaret G.,margaret,Female,The Pasta House,3.5,63123,44,$$
1349,0,cf5vLyeHZ8EZzxD4SkUjVw,Dk8RPDAheuJnK6nZT7SmLg,5,Tiffany S.,tiffany,Female,Andy's Frozen Custard,4.5,63122,66,$
1351,1,cf5vLyeHZ8EZzxD4SkUjVw,QmKh8CKN8L5IPRzJf5mxqA,5,Shayna A.,shayna,Male,Andy's Frozen Custard,4.5,63122,66,$
1353,2,cf5vLyeHZ8EZzxD4SkUjVw,MKGyngpLasLGW3p_TRgLbA,5,Steven B.,steven,Male,Andy's Frozen Custard,4.5,63122,66,$
1355,0,chUeS0h9C8KGfyJO2Jqgew,HxJhww4V1oNcXweqc5kWJA,5,Brian B.,brian,Female,Fozzie's Sandwich Emporium,4.0,63117,418,$
1357,2,chUeS0h9C8KGfyJO2Jqgew,CP8-Q3YyI2EPCpfCj7njIQ,2,Brian S.,brian,Female,Fozzie's Sandwich Emporium,4.0,63117,418,$
1359,0,dQR7ZcEsOC9L-LKRYwekUA,f84EjRdwnpwi3of221peag,5,Alice G.,alice,Female,Poké Munch,4.5,63141,132,$$
1361,1,dQR7ZcEsOC9L-LKRYwekUA,9mbE4FmZABKBssgHOKXjmw,4,Lottie F.,lottie,Female,Poké Munch,4.5,63141,132,$$
1363,2,dQR7ZcEsOC9L-LKRYwekUA,IQkXH_XeHuxoZFN8BDT2hQ,4,Eileen P.,eileen,Male,Poké Munch,4.5,63141,132,$$
1365,0,dXtKhR0cORwZMW4GuFxwdg,rX8iKWMEFGLGZV_dB4DXsA,5,Shane S.,shane,Male,Kaldi's Coffeehouse,4.0,63122,123,$
1366,1,dXtKhR0cORwZMW4GuFxwdg,rWn6m-M1ie3Z-dqZFKgO0A,1,Matthew H.,matthew,Female,Kaldi's Coffeehouse,4.0,63122,123,$
1367,2,dXtKhR0cORwZMW4GuFxwdg,XqPolRM8KPlY7y3dCAzuIg,5,Michelle C.,michelle,Female,Kaldi's Coffeehouse,4.0,63122,123,$
1368,2,dtU_DsHVOCi-2-mWe7gabw,omQi2UmmeW3rM-G-_O3a8Q,4,Zachary H.,zachary,Male,Charlie Gitto's On the Hill,4.5,63110,546,$$
1370,0,duaBfE0uvFBgKeeQnhXkWw,j4QyY0rR_gV2IbjjhhJqoQ,5,El P.,el,Female,SharpShooter Pit and Grill,4.5,63123,44,$$
1372,1,duaBfE0uvFBgKeeQnhXkWw,ec8t3mazb2yXrqKXOJyORQ,5,Zach H.,zach,Male,SharpShooter Pit and Grill,4.5,63123,44,$$
1374,2,duaBfE0uvFBgKeeQnhXkWw,Vim40QQXIZhgx3ycg_I3kA,5,Ali P.,ali,Female,SharpShooter Pit and Grill,4.5,63123,44,$$
1376,0,e4PSH9i63Tg7AVBhfli5FQ,VZUQlIEH5ZQnsJsaqh6Q3Q,5,justin s.,justin,Female,The Clubhouse,4.5,63123,21,$
1377,2,e4PSH9i63Tg7AVBhfli5FQ,2TtWwIItO6rJrhkjCIgXGQ,3,Rachel R.,rachel,Female,The Clubhouse,4.5,63123,21,$
1378,2,ekBDNOCEzskY6VH5SBbGkg,_unxpaGUKMEfW5-qMiV7SQ,1,Candance A.,candance,Male,McDonald's,2.5,63138,16,$
1380,0,fAh1DvXplLu66urTBWSjaQ,gdYQDDmT8lMlyDMphFwFHA,5,Diana N.,diana,Female,Acero,4.5,63143,210,$$$
1382,2,fAh1DvXplLu66urTBWSjaQ,WjQC-Nzmn6M3UEHxAX0sYA,5,Erika L.,erika,Male,Acero,4.5,63143,210,$$$
1384,0,fBO0Cb-tbx5fvaWsp4sKtw,IKoEsI9f9uSMUV4ejmFYAw,4,Kathy M.,kathy,Female,Affton Diner,3.5,63123,66,$
1385,1,fBO0Cb-tbx5fvaWsp4sKtw,1QYsuBMqz0uQUicZPuwwPg,1,Andrea J.,andrea,Female,Affton Diner,3.5,63123,66,$
1386,1,fC03dk7N8XV-RzGh0UJgmA,X2a2JKnsDeB3T-_j8LNJfg,4,Annie C.,annie,Male,Clementine's Naughty & Nice Creamery,4.5,63104,503,$$
1389,2,fC03dk7N8XV-RzGh0UJgmA,cFj57MMdCzKHNcQep-LdSg,2,Jim W.,jim,Female,Clementine's Naughty & Nice Creamery,4.5,63104,503,$$
1392,0,fJVsb37KbVPNuPO_4_lktg,v09_zaZwJnUvnvgqfWTzAw,4,Keita D.,keita,Female,Rookies Bar,3.5,63033,9,$
1393,1,fJVsb37KbVPNuPO_4_lktg,EeonVn3lAHZlV4v9N15iJA,3,Laura K.,laura,Female,Rookies Bar,3.5,63033,9,$
1394,2,fJVsb37KbVPNuPO_4_lktg,B2LT_913AlA8NfLlXFgDRA,5,Katherine S.,katherine,Female,Rookies Bar,3.5,63033,9,$
1395,0,fZ92MJ1hbEMXqwWTSwF9lA,DU3P8gjk7Sjl5ZPbpcpiXg,4,Tina B.,tina,Male,Gamlin Whiskey House,3.5,63108,518,$$
1396,1,fZ92MJ1hbEMXqwWTSwF9lA,G1hGuRcw9NC-Uc3rqbLyNQ,5,Anna W.,anna,Male,Gamlin Whiskey House,3.5,63108,518,$$
1397,0,faReoVCPuY0XUE3CSIVsAg,9za5my4ccuEwGuJw1H9RVA,5,Fontaine C.,fontaine,Male,Sushi Hana,4.5,63123,93,$$
1399,1,faReoVCPuY0XUE3CSIVsAg,Ll-b8yLUPqlqapIfznjg-A,4,Michael P.,michael,Male,Sushi Hana,4.5,63123,93,$$
1401,2,faReoVCPuY0XUE3CSIVsAg,-z5D_WdW10uZ9oPbwk-3Yg,4,Sara L.,sara,Male,Sushi Hana,4.5,63123,93,$$
1403,0,fjBjgnxn51VW04F7wgBK2g,tDEp13UHT0yZOIdhf5auTg,5,Mary Kate B.,mary,Female,Feraros Jersey Style Pizza,4.0,63128,83,$
1404,1,fjBjgnxn51VW04F7wgBK2g,KCtcXlew5lACySRKQkGbrw,4,Derek D.,derek,Female,Feraros Jersey Style Pizza,4.0,63128,83,$
1405,2,fjBjgnxn51VW04F7wgBK2g,fhPkAN_hblLOZhMAKnc0KQ,5,Brian H.,brian,Male,Feraros Jersey Style Pizza,4.0,63128,83,$
1406,0,frsWe9bmMOMIBOBNzsCTew,v0uEE_ZW60VmcyDq4C-bdQ,5,Jae R.,jae,Female,African Palace,4.5,63033,20,$$
1407,2,frsWe9bmMOMIBOBNzsCTew,HVKVUrsMJrb4qgcrhiYaYA,3,Maggie H.,maggie,Male,African Palace,4.5,63033,20,$$
1408,0,g6rcVXjeLT6Y_kAFhbbJRg,22ewrlPhYEO1sJg4v-dk-Q,5,Margaret T.,margaret,Male,Moolah Theatre & Lounge,4.5,63108,190,$$
1409,1,g6rcVXjeLT6Y_kAFhbbJRg,qBFEsAxsnh2ZlB1MF7tkyQ,1,David M.,david,Female,Moolah Theatre & Lounge,4.5,63108,190,$$
1410,2,g6rcVXjeLT6Y_kAFhbbJRg,vhYpbX0WVmVVDgOvG1DZvA,4,Camila O.,camila,Both,Moolah Theatre & Lounge,4.5,63108,190,$$
1411,1,gBGD0dNvfLlQOAaZzCU1NQ,ECLZoO0bgYApS5eKMiGaUg,3,Annette R.,annette,Female,Twisted Tree,4.5,63127,325,$$$
1413,2,gBGD0dNvfLlQOAaZzCU1NQ,wgh9k9QOc76oytwfMSzTfQ,3,Jennifer K.,jennifer,Male,Twisted Tree,4.5,63127,325,$$$
1415,0,gD2sF9BKMP428y1NJEiPbQ,lO1dDO-xP3kWPSyHcjy_Cw,5,Zhenya B.,zhenya,Female,George Rivolo Diner,4.5,63114,28,$
1417,2,gD2sF9BKMP428y1NJEiPbQ,M8fE22DSmPnkshtIxfoh9Q,5,Mike B.,mike,Female,George Rivolo Diner,4.5,63114,28,$
1419,1,gRNBy7lRv1QVsYkEOTYarw,-bvD2Q5m7JwEVI7nRs8gfA,4,Faye T.,faye,Female,Skeeters Frozen Custard,4.0,63114,47,$
1420,2,gRNBy7lRv1QVsYkEOTYarw,CFJsr-nC3pFmK3A-Y3nhcw,5,Sara L.,sara,Female,Skeeters Frozen Custard,4.0,63114,47,$
1421,0,gTUERr6FchxzrqGBnQDjIA,AcN9bkPY6rc7_LE54OdVoQ,5,Danielle P.,danielle,Female,Sweetie Pies,3.5,63136,46,$$
1423,1,gTUERr6FchxzrqGBnQDjIA,iZXuSz7Zq8ytCnxNW_1bXA,4,Jamie G.,jamie,Male,Sweetie Pies,3.5,63136,46,$$
1425,2,gTUERr6FchxzrqGBnQDjIA,0BXXLT1fkrmOBzgy7Wcwvg,4,Karla H.,karla,Male,Sweetie Pies,3.5,63136,46,$$
1427,1,gkZbFkzlp8etmXQZSllfMA,4kHPMq9Xc8dAHvZdryoP4Q,5,Jan R.,jan,Male,Hunan Chop Suey Chinese Restaurant,4.5,63136,6,$
1428,2,gkZbFkzlp8etmXQZSllfMA,gBQH0VKQXQOfHNUtYzB6jQ,1,Melissa H.,melissa,Male,Hunan Chop Suey Chinese Restaurant,4.5,63136,6,$
1429,0,gku-vC4YB5c7ZuNyLhjNbQ,H7d_sSPpm1P6B5fDove6vQ,5,Kyle B.,kyle,Male,Taqueria El Bronco,4.0,63118,210,$
1431,1,gku-vC4YB5c7ZuNyLhjNbQ,eA3icSEXZMAQEjmIVG1ojQ,1,Amanda B.,amanda,Female,Taqueria El Bronco,4.0,63118,210,$
1433,0,gsyyVQmvT9A2nAgUi7VUag,2pAThPiPyTMl5uQ3KIsNOA,5,Adrian W.,adrian,Female,Nudo House STL,4.5,63141,373,$$
1435,1,gsyyVQmvT9A2nAgUi7VUag,PxLsmSqaxUcsty3qgE4e7g,5,Chie F.,chie,Female,Nudo House STL,4.5,63141,373,$$
1437,2,gsyyVQmvT9A2nAgUi7VUag,Uv0d9LGgHsHfaXglPOKurg,5,Charley S.,charley,Female,Nudo House STL,4.5,63141,373,$$
1439,0,gxTeWM7MLX2vF2vJDGhz9A,05RL0vAzCCKpcSEEX3xozw,5,Doug Y.,doug,Male,China King,4.0,63129,16,$
1440,2,gxTeWM7MLX2vF2vJDGhz9A,8WE4rmMdvphXJgodzFIHAg,3,Kyli W.,kyli,Male,China King,4.0,63129,16,$
